segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
8.402355,-20.08282,-14.43349,-5.738303,-3.076444,-74.28722,-35.59903,23.79571,2.204501,-23.48446,9.144091,43.33592,0.7745724,-8.09544,7.539286,-11.63429,-23.01377,-6.266803,-12.43543,-44.56584,-10.59747,-126.664,-125.067,-134.5204,-130.9119,-106.2121,-72.61526,-123.3895,-148.7157,-21.11257,-109.5743,-33.11952,-33.50502,-31.96255,-67.02821,-69.49467,-72.4782,-121.7177,18.10003,5.121783,37.47525,33.33484,41.40227,-46.95774,-1.046022,3.257742,35.42789,14.53381,-33.92691,-33.74703,3.556744,6.560768,10.22994,24.28058,29.00066,12.09983,4.859868,-10.53505,7.260197,47.39395,-0.1111412,32.33494,-44.48538,21.25809,TASK4T0
1.421842,-27.157,-19.03024,-15.56139,-13.37264,-69.47307,-35.34048,24.62329,-6.461679,-38.76519,-3.281158,30.09814,-5.713449,-13.74047,4.799303,-22.40697,-34.74491,-17.84198,-16.68024,-49.80332,-14.02922,-141.0401,-141.5577,-151.8284,-152.2677,-128.2036,-91.40221,-142.9428,-160.7878,-44.3166,-129.4098,-51.98384,-55.51324,-51.62168,-80.37876,-83.43256,-85.94084,-130.6885,9.382703,-14.10006,21.06785,23.466,8.716805,-31.24804,-2.340913,0.3405552,37.73434,12.89793,-47.62897,-48.01667,-13.34232,-13.0005,-5.334529,17.03977,24.27339,1.525572,-6.877312,-20.56863,0.3797537,37.98111,-4.451983,26.92532,-46.28585,15.15469,TASK4T0
-6.546228,-44.51907,-37.79673,-34.85846,-32.12333,-115.2383,-50.32233,7.260661,-20.39697,-50.6725,-22.40475,23.287,-15.45709,-15.18017,-5.772795,-32.07824,-40.3382,-23.0851,-18.65361,-51.55497,-10.11797,-152.919,-146.602,-151.2828,-156.3685,-130.5672,-101.1936,-151.2948,-164.7491,-29.54876,-124.8306,-61.48996,-63.15617,-58.00166,-88.64004,-90.39956,-94.67803,-132.4361,9.407276,-18.90285,6.507586,27.63504,14.25763,-35.04922,-16.87507,9.593883,29.71824,11.79691,-46.02859,-42.74727,-7.192184,-9.94774,11.11235,22.54848,35.68605,1.79758,-3.736243,-19.11283,-0.3478553,42.85254,-6.611829,27.20948,-46.54535,14.83526,TASK4T0
-13.49544,-45.19633,-42.19083,-37.72313,-34.87832,-122.9484,-54.37463,-1.674971,-27.91329,-52.27,-19.13828,21.70972,-16.44315,-19.3841,-13.61296,-34.3029,-39.50996,-20.83731,-15.70682,-45.45641,-8.621247,-152.7646,-145.75,-151.8049,-153.2879,-131.2964,-99.87003,-141.7118,-157.5764,-38.87173,-129.4833,-62.15355,-55.41344,-53.54787,-80.63734,-81.68739,-84.16912,-123.9418,-0.8104259,-16.89225,25.20121,16.44244,22.33857,-42.26921,-17.90677,3.484865,35.6118,19.70052,-20.62457,-27.51641,3.862546,-0.0601121,17.71917,24.15975,32.89561,18.65637,7.954376,-11.36798,3.134488,48.85244,0.3392624,34.78877,-39.42319,22.03808,TASK4T0
-13.35778,-34.24142,-22.30223,-22.5195,-20.15961,-83.98582,-24.31521,11.83557,-15.37872,-40.67916,-8.584332,17.51124,-3.733817,-8.728694,-3.291588,-27.15815,-36.14754,-21.45816,-18.50063,-47.92712,-11.12521,-134.2774,-131.0669,-136.1571,-137.1752,-120.7963,-91.27998,-134.4845,-134.7013,-27.04778,-115.127,-51.76598,-50.55475,-48.91136,-80.62338,-84.24792,-87.24025,-115.1439,1.153901,-6.566686,22.7333,21.11176,9.864668,-34.26738,-17.99444,4.21523,24.54927,6.494119,-31.08581,-48.52225,-19.97756,-28.64159,-6.200558,10.12341,19.4861,-3.483326,-15.71326,-33.69011,-9.23794,36.50274,-4.578172,27.43952,-44.92797,17.49365,TASK4T0
-14.24278,-38.79286,-31.24777,-28.8187,-26.20698,-93.61108,-39.32536,3.905568,-22.20728,-49.53094,-24.45357,15.67114,-12.10911,-15.36808,-8.876156,-29.74784,-42.33067,-28.95357,-17.74801,-52.91133,-8.067402,-135.6104,-131.6974,-137.9711,-136.4808,-119.7403,-88.88335,-130.1512,-120.1752,-32.02365,-118.259,-47.05476,-47.68159,-41.20486,-67.06644,-68.78178,-70.22112,-106.0576,6.018194,-0.1933187,7.498043,25.32712,17.19481,-26.66284,-29.10918,16.34848,23.79981,18.69806,-19.65494,-35.16753,-7.838936,-15.53003,15.21136,29.90438,44.87316,3.336775,-2.995225,-15.7438,10.52261,60.23971,-4.40362,30.62288,-39.63282,22.02955,TASK4T0
1.181934,-27.80965,-15.68247,-18.36547,-16.19652,-93.49083,-23.8556,2.905563,-15.54572,-38.98357,-13.56855,28.82438,-7.611383,-6.464308,-6.951003,-22.33446,-32.84151,-17.77,-4.291797,-40.06134,5.937213,-135.9647,-132.9671,-133.3333,-144.2583,-122.7121,-86.12897,-125.2515,-147.8976,-42.84232,-119.3265,-50.03671,-46.37727,-40.3112,-69.13739,-71.10102,-73.58772,-112.3906,-7.82892,-4.85888,8.012035,13.96555,-9.532664,-15.74939,-37.09916,19.13846,21.69945,23.01296,-13.7815,-24.29716,-2.455594,-5.47277,29.30208,37.20958,46.95118,5.942167,3.915278,-11.74543,13.92238,64.05256,-0.1151262,38.17629,-26.21747,28.26547,TASK4T0
-22.03518,-31.86931,-14.32962,-19.53976,-16.19142,-110.2108,-28.11124,-0.484152,-15.46119,-38.02651,-9.361701,19.66071,3.858073,-3.691368,-1.07371,-21.69343,-27.30535,-9.99119,0.6879108,-26.88402,12.01362,-127.2486,-117.5495,-121.0521,-132.532,-110.2804,-76.75136,-114.6719,-117.6723,-23.84663,-99.97575,-39.79458,-33.48975,-27.85745,-63.47098,-65.39671,-69.50468,-111.2506,7.88699,4.628159,21.27005,21.48303,9.104216,-36.20456,-12.36686,36.07658,40.08112,41.87064,13.88911,-2.824694,10.22017,5.975326,53.99309,45.50273,53.79426,27.82176,22.81681,3.790301,26.96963,75.94348,11.46602,51.19626,-12.99485,31.36565,TASK4T0
-4.558315,-11.53593,-3.739427,-6.220767,-2.266848,-89.9763,-7.350194,18.70942,-6.034776,-30.84911,-4.029234,35.64531,13.73464,10.82436,10.406,-11.36131,-20.63962,-6.670331,3.934173,-21.31661,13.72732,-133.901,-116.5158,-123.5307,-135.7292,-94.22869,-69.03111,-103.9969,-85.45656,-20.38441,-91.73791,-35.61548,-27.2067,-21.25278,-52.2039,-54.82649,-56.43389,-76.03012,-2.499149,-5.666551,22.15519,44.95395,6.277864,-23.5046,-21.87871,28.30853,27.14633,31.43131,1.2235,-22.23986,-6.399416,-9.413707,38.90329,33.50113,45.06543,13.08149,8.302271,-10.76221,14.90127,62.23537,16.98788,54.75245,-9.822202,34.03276,TASK4T0
-6.676322,-19.42272,-6.361611,-5.913167,-4.443562,-76.04564,-17.01279,3.124126,-18.91143,-35.04189,-12.6985,28.72076,-3.25135,-0.7363319,-3.977587,-19.54813,-31.26052,-17.18534,-2.841415,-40.80427,6.335528,-104.2468,-103.5432,-115.9333,-112.3626,-92.28634,-57.96692,-94.06952,-106.2731,-18.55199,-90.54838,-22.16938,-15.9246,-9.580597,-45.61636,-48.1459,-49.52134,-86.90936,3.659566,18.91105,36.91684,30.15774,0.5152833,-11.69565,-24.32038,39.65264,22.0782,32.70554,5.988511,-11.76748,-1.673023,-5.671685,55.46022,41.13456,56.07626,15.87133,16.24256,-3.083589,24.37584,78.82963,17.24521,56.56155,-6.89762,40.60137,TASK4T0
0.9232208,-6.076896,16.18329,16.58639,21.12385,-63.24292,4.844752,9.00336,-1.539588,-16.23143,7.283033,44.73386,16.65026,7.639333,8.449464,-5.407368,-14.48021,1.836324,16.31022,-17.70669,23.57448,-103.8194,-95.5802,-106.7765,-116.8345,-80.22533,-44.79428,-80.86507,-96.04037,-15.18193,-83.80583,-18.03329,-12.18321,-1.40255,-34.88298,-37.88875,-40.45732,-79.01894,5.359089,31.44261,14.78336,12.94099,8.719434,-22.41154,-15.69723,43.56925,35.24287,49.00137,26.67411,1.581757,7.231106,8.748593,72.23415,51.2953,61.862,33.17311,30.49611,8.985363,33.77435,85.52419,22.98144,65.79514,0.1848999,43.53521,TASK4T0
