segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-92.00001,-101.483,-108.4049,-88.74023,-56.9207,40.13212,230.1214,-95.27638,-108.0432,-97.04542,-80.23738,-61.03938,-14.18605,-53.87074,-143.1707,-126.4369,-91.09264,-46.58753,-36.10376,-60.80256,-0.3717985,-380.8204,-329.3251,-135.736,-356.4126,-175.5387,-155.791,-202.6543,-267.808,-217.2993,-344.1141,-150.8375,-180.0037,-133.8486,-111.4551,-66.75552,-176.1678,-105.2831,-225.3874,-116.8699,-176.8197,-40.86871,-64.80791,-56.53614,-84.37742,-40.67552,-46.13789,-95.57205,-91.05965,-31.65203,-53.44353,-56.30648,-15.54741,-83.33278,-27.0424,-36.65087,-72.33362,-46.18524,-13.43255,-19.41993,-13.09173,-30.15558,-50.72426,-54.77773,TASK2T0
-156.325,-112.4574,-109.8347,-100.2588,-93.70109,-49.60052,-178.5262,-108.2041,-102.4745,-91.0408,-81.92104,-87.33883,-47.23661,-44.44031,-114.0525,-102.8815,-75.66479,-37.14326,-41.05067,-66.83676,-13.09897,-287.2016,-239.4343,-133.0972,-487.3416,-146.5938,-132.0633,-176.7323,-426.2484,-158.4148,-331.5935,-90.90688,-133.4228,-110.6199,-112.9795,-99.32001,20.43223,-27.4976,-82.75989,186.9493,-32.6133,42.01667,-47.45155,-12.77342,-37.22615,-0.9343862,-12.42177,-58.06194,-58.64545,-4.847332,-38.4181,-43.55989,-11.40114,-68.38081,-5.74758,-0.426231,-44.84217,-23.32654,-2.381745,-1.761797,15.62646,-5.783339,-35.06511,-25.71994,TASK2T0
-53.79686,-39.81444,-53.80835,-40.36313,-10.44645,92.82735,243.2394,-65.64288,-65.66444,-56.64398,-39.68048,-25.78533,18.19248,-24.81094,-110.2219,-101.8368,-68.4948,-29.39897,-17.70519,-43.91494,14.94707,-340.755,-238.6648,-83.82378,-445.6505,-222.7043,-127.9909,-18.86717,-357.2256,-297.2222,-315.0618,-151.8199,-172.9828,-142.307,-151.3799,-115.6362,-135.0577,-150.5789,-223.9681,-113.4305,-154.5088,-111.6546,-87.24855,-70.9871,-139.3579,-100.6363,-96.25437,-128.1759,-128.5417,-82.99535,-108.8138,-120.5659,-81.27409,-137.7657,-72.79361,-81.49058,-123.1972,-98.61018,-62.23011,-72.35027,-59.12392,-72.71566,-90.48292,-77.88489,TASK2T0
-97.88211,-122.0727,-145.9071,-146.0853,-158.0607,-108.3885,-120.9398,-95.80386,-109.9314,-114.358,-110.4152,-105.4268,-72.7252,-73.48549,-131.6995,-118.5666,-84.5898,-50.98782,-38.60502,-58.65481,14.61769,-272.6028,-174.0256,-46.32566,-168.0734,-136.0414,-124.5603,-160.359,-110.471,11.40559,-139.1038,-67.42905,-113.5062,-77.52836,-65.34093,-35.31791,-43.91209,-50.62045,-48.49219,37.79512,-71.36885,38.17105,-35.5415,-7.741973,-7.962943,38.19588,11.6125,-48.36293,-33.6146,17.10909,4.049345,-5.350752,37.07398,-30.99708,18.06721,10.56048,-30.13347,-8.660466,24.28996,21.15098,23.53219,4.9612,-17.85857,-29.91053,TASK2T0
-95.12402,-69.47942,-81.19903,-69.85954,-55.64836,4.108246,-40.4402,-63.22105,-74.25043,-76.04661,-72.13752,-74.9782,-51.02024,-103.2071,-86.53532,-90.42123,-65.37769,-34.16796,-41.01947,-77.24147,-41.51971,-429.9701,-354.8416,-177.4396,-438.5247,-158.6976,-134.0848,-224.9591,-433.2238,-201.4079,-356.2606,-107.349,-147.9613,-127.3427,-131.7074,-111.4467,-89.56346,-124.4865,-74.08122,92.34748,3.434014,-65.96063,-66.52641,-17.15436,-44.57163,-58.80759,-15.86703,-62.55568,-74.32255,-27.95531,-65.24001,-83.5657,-54.19232,-109.1062,-52.67143,-25.02326,-76.42863,-57.6382,-35.59182,-39.09019,-14.40401,-41.33155,-67.14226,-47.94963,TASK2T0
-82.1458,-77.86433,-99.08682,-102.2055,-111.6971,-62.83902,-126.7589,-98.71364,-100.135,-97.05122,-96.4936,-103.1096,-81.67693,-129.7755,-135.8315,-125.5553,-96.73666,-67.7749,-62.54433,-94.03398,-31.36147,-258.8445,-262.2534,-139.8267,-406.0164,-229.9621,-159.9646,-115.1337,-400.5557,-201.1146,-418.6981,-155.3491,-177.6683,-142.0912,-136.8681,-114.648,-38.4201,-7.535245,-200.7066,205.0862,-125.3001,67.57626,-79.7666,1.33165,-114.0562,4.09459,-58.3379,-81.71855,-84.53912,-41.34794,-65.80167,-66.78593,-31.34787,-71.67637,-1.828984,-29.66837,-67.99804,-50.34606,-17.18492,-13.29851,-7.993585,-26.88278,-49.64563,-39.33899,TASK2T0
-122.3219,-90.94248,-99.27711,-90.60868,-76.99754,-8.892271,-11.94749,-62.9118,-74.38808,-75.12801,-67.51887,-73.32235,-43.33138,-95.98421,-82.16122,-85.73113,-61.38002,-36.33778,-31.99998,-67.52908,-18.36027,-297.3539,-176.2224,-47.7204,-288.4914,-158.4088,-107.728,-65.27651,-421.21,-226.4624,-213.4591,-80.77963,-126.2308,-91.11462,-99.09803,-73.55175,3.761321,-184.3209,-47.28052,-139.8726,4.374314,-62.93115,-14.92815,-18.87831,-59.41292,-37.59031,-28.15292,-62.64498,-53.42654,-10.41056,-49.56561,-68.02708,-36.81719,-97.84506,-19.60436,-9.477844,-61.08355,-42.45428,-25.50521,-23.978,2.545784,-25.32778,-51.76637,-43.33723,TASK2T0
-6.357393,-40.64586,-74.25665,-82.22708,-103.8224,-66.88041,-186.115,-46.05776,-57.78066,-70.60065,-72.38873,-74.60204,-37.0341,21.05461,-77.86623,-89.54666,-61.39098,-33.6764,-23.61142,-34.86567,44.15544,-324.0638,-249.1639,-113.4712,-304.5341,-242.1604,-152.4335,-112.6853,-232.707,36.52769,-175.5195,-82.47073,-130.4124,-129.9846,-147.1739,-136.2301,-256.6744,-108.8734,-65.6316,-22.2276,-89.02674,-121.6751,-67.65485,-41.5839,-81.88979,-7.216795,-53.94148,-100.8847,-107.1204,-70.82571,-88.8191,-99.1107,-52.8757,-104.8773,-59.05024,-87.09416,-129.9934,-107.8039,-71.50935,-74.89145,-78.69427,-96.86587,-111.6996,-100.8249,TASK2T0
-170.6123,-153.5686,-167.9306,-156.6468,-155.3412,-95.02203,-101.4748,-169.8096,-171.4044,-165.0991,-156.8205,-159.3589,-153.8285,-222.0601,-184.7818,-186.9569,-150.4255,-124.046,-119.8396,-163.9377,-113.0554,-385.6891,-317.6324,-146.7758,-479.3626,-173.2762,-170.5237,-189.4464,-409.7406,-244.8949,-398.8712,-148.9104,-174.6429,-135.6047,-120.7907,-87.2359,202.8781,-77.74115,-124.5534,326.1613,-17.63313,93.34837,-126.147,17.76853,9.937876,-27.33118,20.28688,-27.74907,-41.45425,-11.54587,-38.68596,-55.39543,-25.62912,-72.28468,-4.582081,29.71147,-29.43843,-21.73523,6.362924,0.9225785,37.26862,3.330046,-22.62371,-4.911041,TASK2T0
-24.61856,-29.20726,-47.40186,-49.6091,-55.88286,-10.51204,-50.50868,-4.461034,-29.99376,-33.67003,-30.38865,-46.98771,-18.70699,-82.51257,-20.35468,-46.56208,-23.27632,2.713942,0.6823273,-28.95679,36.42945,-229.6546,-206.6125,-50.10612,-165.1745,-163.6667,-110.0321,-231.4768,-371.4288,-134.9231,-210.0567,-96.58263,-132.9038,-96.53117,-113.4204,-87.67075,-277.0747,-145.6101,-77.57777,26.81073,-36.91476,-1.377377,23.20429,20.1359,-114.5687,-26.95627,-42.14401,-76.32291,-71.37424,-26.08328,-59.30177,-75.45148,-40.75525,-102.4029,-41.09259,-41.91338,-81.84533,-68.88326,-53.14009,-40.26108,-21.62799,-50.78435,-81.9865,-53.92169,TASK2T0
