segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-27.34211,-28.6687,-7.860761,-28.09592,-36.48265,-37.28333,-48.27042,-22.45071,-22.85893,-24.54946,-46.59943,-35.2168,19.9221,34.7681,76.1664,-26.95408,-8.065191,-24.71658,0.5499236,-20.63741,-9.057837,-43.14292,-21.02167,-1.091887,-52.93536,11.5293,-54.29991,-34.22177,-30.17688,-53.86077,15.17365,-24.84543,-9.838648,-33.624,-6.130526,-15.56579,-44.73932,-43.7259,12.90094,-33.02504,-58.81919,6.300663,-13.32672,14.48497,-17.47919,11.62585,-48.32091,-28.10479,4.276154,58.96958,-2.776853,35.33699,-0.6604847,39.17108,27.84405,7.812586,-37.45101,-4.205098,58.99083,36.28501,-38.8628,4.229716,-15.34944,4.620408,TASK1T0
-30.6389,-22.4752,10.5389,-10.76682,-19.2982,-18.67042,-27.6315,-6.600188,-10.47019,-4.941462,-21.0632,-7.321952,34.50407,54.98182,93.96709,-4.981251,19.29682,8.410055,22.10457,14.91004,6.855935,-23.64291,-10.22565,-6.875994,4.521535,22.48128,-25.34472,2.893886,-11.42401,-21.92006,17.77292,-10.13874,14.13665,-4.606229,28.78446,17.71366,8.139967,-14.71869,44.91177,-12.89949,-17.85391,37.52502,7.264051,16.93307,23.31159,32.33309,9.612789,17.15373,45.8087,91.84055,26.23288,67.31459,29.67885,69.51299,52.08855,51.03696,3.607559,31.05668,89.38605,63.28868,4.613235,44.93458,15.8353,60.79935,TASK1T0
16.69762,13.15402,40.97523,15.41393,-3.981882,-7.759186,-11.48977,4.711306,12.03553,12.46502,-8.09066,0.9428101,34.92935,60.15795,99.97006,-2.482181,24.6786,9.368094,33.76175,11.96424,11.76999,-12.29771,-4.750354,-12.99217,-16.03165,36.79358,-22.92593,-23.51908,-24.76212,-13.76953,31.72743,2.416972,13.17653,-7.486057,28.87165,6.84857,-7.482247,-3.348985,34.92954,-25.33766,-27.95612,13.92174,-4.316499,20.10969,4.834056,28.77129,-12.44408,-7.824723,26.01754,74.56767,16.83787,65.0843,17.24803,71.85826,47.07712,17.3734,-24.22574,15.5749,88.23076,55.05837,-30.39388,15.52637,1.79263,10.47649,TASK1T0
-25.88291,-6.98002,25.21221,-7.35339,-21.10817,-27.66452,-47.12774,-3.192182,3.140058,-0.4394421,-20.14181,-5.394775,28.04469,56.11985,87.10883,-10.19339,19.07003,5.37074,26.87941,6.682728,13.65134,-24.15036,-15.86076,-2.251842,-14.55238,19.37322,-36.17653,22.7833,0.7570643,-46.17922,28.27461,-8.242726,4.189859,-12.51809,30.51452,8.326669,-24.62106,-10.32541,25.20549,-35.30771,-39.34682,4.125214,1.739109,8.04059,6.178759,18.30009,-16.12424,-5.994057,26.4907,72.41206,18.75978,61.61073,15.33608,69.60031,36.91926,26.26686,2.248913,17.90434,78.92912,51.96409,-16.41136,29.58209,5.755621,31.14089,TASK1T0
-13.29531,-20.46761,12.28071,-0.9096282,-12.96346,-17.82701,-30.72641,-7.903553,1.570247,-1.026887,-16.58022,-4.611938,25.6687,56.17933,84.2149,-12.9578,17.74402,10.23325,27.11711,11.18112,3.404428,-25.23863,-2.480809,2.212707,1.109677,4.573279,-34.21433,-48.35398,-75.62774,-32.42927,1.130972,-29.83477,-3.344999,-17.65175,30.95044,11.43972,3.200162,-69.04593,22.38226,-33.55032,-32.47034,14.85333,-15.87099,10.39951,-4.472274,13.95239,-22.07651,-12.17781,19.33854,58.39967,13.54221,63.39947,17.30593,54.6841,43.92933,15.72814,-10.58354,20.14744,88.72327,66.88982,-14.48176,29.05381,3.617886,38.20855,TASK1T0
-11.46973,0.8966805,40.5681,16.30103,2.781282,1.452587,-10.9412,6.082727,14.93085,18.17088,4.733928,23.3554,51.55944,71.97208,92.74095,8.911522,44.29136,42.46789,55.63761,34.09505,24.93473,-30.64849,-22.93636,-39.59905,5.754374,53.001,-0.9008148,48.3107,21.7498,12.23187,50.44927,21.6455,36.17739,16.65565,69.80099,37.3523,-1.842061,0.939557,53.27628,-11.70477,5.040011,21.1056,18.92158,30.43906,36.51223,36.96743,22.85826,26.66233,51.77992,84.78816,41.74496,80.61509,44.3596,79.34776,58.62965,51.76529,4.820961,39.17809,104.0831,66.84824,2.903112,41.3601,18.88,40.64751,TASK1T0
7.818761,3.207601,42.82517,13.52363,-3.101338,-9.32427,-11.98603,4.034027,17.62145,13.56102,-3.000944,6.467691,22.94306,73.86852,92.91451,2.536964,34.01831,20.91081,42.26334,23.25833,20.1942,-19.57742,-1.582983,-6.743542,-31.99953,17.18145,-34.44521,-9.561058,-29.48895,-11.21295,44.76667,-8.538442,4.767479,-13.02877,42.81233,13.27516,1.252851,0.2260814,42.2281,-27.57105,6.980332,4.676158,1.196766,0.4734691,23.09107,23.91035,26.66409,18.8549,44.94744,68.69477,28.35976,80.41816,38.68639,81.60803,53.81843,52.47889,13.76911,43.04512,108.9662,71.35855,15.29866,59.79685,31.34186,73.64275,TASK1T0
-9.349339,7.66731,45.7294,17.98293,-1.651962,-4.59592,-6.357345,2.658453,22.56776,19.67741,12.3079,18.58517,26.2099,75.86031,88.44449,2.771608,38.78652,38.17054,46.24415,24.20706,24.5195,-16.33394,-20.39991,-0.4955836,-3.243764,21.61185,-25.89356,-8.627131,-4.799817,-46.80754,15.25898,-7.799231,4.246477,-9.675966,58.13863,15.78456,-6.351078,-22.03754,20.46708,-26.78945,-37.12248,14.90599,-13.67869,27.1683,6.121199,26.05465,-1.736232,3.784201,34.3536,63.08123,28.31166,81.20668,37.33023,70.52607,52.40494,33.44779,14.72268,38.8024,105.5723,71.86702,7.209716,51.34807,24.57763,58.50046,TASK1T0
-6.416488,-0.908077,31.42271,12.61728,-3.069015,-10.60753,-25.1764,4.654606,18.12278,18.51761,7.590411,23.51135,30.54963,73.04488,93.27528,21.252,42.93902,45.40322,55.11892,29.04146,25.53453,-24.2331,-1.072929,-20.34756,48.87985,24.46656,-3.021712,22.91591,-70.72759,-4.479632,44.19566,8.895887,27.81429,15.86432,82.65199,53.45755,21.15264,-28.2304,71.14677,-13.50483,33.78496,14.33625,13.36309,10.54749,38.59813,35.36908,14.52844,25.53879,51.01427,80.66761,46.05305,89.08765,51.06198,71.32678,67.43731,51.66724,29.14086,47.71864,109.3669,87.7383,12.6916,54.48586,21.80602,62.14543,TASK1T0
18.45587,19.11453,65.73986,40.82768,25.66436,28.73,7.57867,25.69073,40.64141,33.53841,24.50633,36.39615,54.90216,95.64284,91.99282,33.26651,56.7656,57.03976,66.83887,32.69972,31.84746,-20.92874,14.45378,-8.831263,-3.243778,44.70715,12.39393,34.37176,38.68659,22.01378,71.62577,21.22252,41.29565,18.99614,89.93143,52.56587,13.89086,13.66273,45.27686,2.071171,21.42042,6.501457,1.899574,22.67458,18.37265,21.38995,14.92116,15.54231,45.0293,59.45155,35.48003,83.21554,36.21025,48.18293,52.2102,40.1078,19.52934,37.08129,102.3604,55.4001,8.648886,46.87188,11.56214,56.30304,TASK1T0
