segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-33.77826,-114.8561,-97.13642,-108.1102,-83.80346,-105.0468,-112.6633,-23.3889,-87.39056,-99.58736,-101.6961,-104.39,-269.8416,-106.4796,-63.21874,-36.41891,-79.99754,-96.24003,-97.48426,-99.66776,108.7104,-97.6566,-107.7518,-112.6077,-121.5447,-92.60351,-126.7154,-119.6217,-114.5819,-113.1749,-106.8755,-99.91612,-110.8307,-103.9974,-113.9254,-123.3624,-106.5805,-129.4486,-87.07238,-72.54333,-60.57378,-57.75158,-55.22492,-37.44314,-79.16376,-149.2401,-75.60509,-82.10293,-85.85996,-97.87179,-86.56911,-90.56701,-89.37401,-101.7614,-110.2122,-72.0876,-100.7444,-93.50332,-129.8055,-100.222,-78.90497,-95.87341,-89.76353,-82.46022,BASE2T0
-45.27127,-113.985,-96.26055,-107.974,-80.58134,-94.06119,-102.4475,-33.23029,-95.31908,-104.5726,-106.6335,-107.4799,-215.5772,-130.4085,-72.17242,-43.24954,-87.01887,-108.6729,-108.096,-109.739,96.31094,-85.8839,-73.45631,-57.76222,-109.4301,-85.91409,-109.4086,-84.31056,-77.06885,-120.0095,-110.5362,-92.08762,-101.6456,-92.15003,-94.56389,-104.456,-79.16866,-85.3684,-81.71278,-52.55282,-33.70464,-76.43981,-60.62321,-16.31274,-74.59724,-152.4447,-86.8267,-84.13431,-81.69563,-89.06734,-76.96686,-81.76738,-73.25271,-84.2121,-95.1218,-80.90469,-98.06297,-79.86855,-111.8809,-72.62804,-97.40154,-107.7433,-93.00823,-94.87963,BASE2T0
-43.37435,-99.49918,-79.17858,-88.21658,-57.21721,-72.94236,-79.64159,-9.390991,-81.45736,-79.5543,-81.90517,-78.57396,-164.6592,-81.37447,-51.79364,-22.53754,-60.76239,-80.79887,-73.87536,-74.2533,147.8927,-49.74472,-63.71682,-64.02341,-79.28315,-78.76398,-99.18481,-80.35999,-76.05382,-95.01082,-87.52056,-80.38219,-83.70565,-77.32789,-85.74229,-95.14336,-78.14645,-99.64799,-50.04296,-42.56326,-12.63598,-62.51976,-53.59343,-4.695923,-69.27164,-123.4454,-75.14165,-65.85603,-57.36575,-61.34225,-45.73409,-49.80247,-39.44935,-47.65816,-65.01142,-71.26398,-82.28223,-47.42337,-74.43803,-29.21659,-92.6386,-88.79041,-65.87373,-77.47344,BASE2T0
-27.75397,-89.68627,-65.76276,-74.30209,-47.03253,-79.52229,-85.57922,-1.471761,-70.95567,-64.31526,-68.47699,-64.04632,-219.0956,-88.29186,-45.09351,-14.30944,-43.77032,-57.6047,-60.07978,-60.62693,118.5617,-79.36452,-87.28217,-96.60047,-121.7426,-82.61893,-107.7094,-101.2195,-96.18463,-107.5686,-96.80717,-81.33339,-90.5582,-82.83491,-95.07853,-105.3845,-92.74664,-117.4994,-81.43803,-48.41398,-42.69111,-37.33939,-49.64329,-9.286743,-67.10873,-119.2826,-77.18474,-66.86481,-58.00071,-61.56282,-45.55584,-48.81266,-36.07232,-46.9091,-59.51285,-75.69159,-83.96089,-47.56638,-73.35568,-27.91895,-79.24174,-62.60207,-37.8446,-57.97343,BASE2T0
-40.74759,-98.84702,-74.09961,-82.72877,-61.69848,-83.59411,-92.60962,-9.634855,-85.5524,-73.08171,-78.48003,-82.89874,-204.4345,-107.2773,-55.31149,-21.04545,-60.85986,-70.49915,-73.70381,-78.75803,95.9157,-104.2118,-98.14387,-94.3806,-140.3835,-117.5576,-123.2678,-104.7561,-99.2279,-146.0578,-136.8594,-106.4747,-110.5206,-100.9489,-106.1145,-116.7461,-98.79774,-105.4579,-109.2843,-52.1065,-60.09551,-70.61598,-80.62985,-15.01824,-78.13136,-140.418,-86.61399,-76.26622,-69.39759,-73.69329,-58.42075,-64.1381,-50.10106,-58.52463,-70.18897,-70.82967,-82.18353,-55.80152,-82.20548,-31.78198,-75.73179,-55.74486,-34.64363,-53.70806,BASE2T0
-52.41374,-105.5596,-85.04461,-91.06555,-63.5598,-79.09717,-87.7551,-12.20796,-96.4381,-76.63515,-82.8906,-78.74216,-148.8324,-73.44253,-54.34481,-17.68867,-57.00568,-71.63945,-64.29781,-71.21073,133.3677,-73.55228,-79.88711,-77.69822,-93.88217,-95.72514,-112.5247,-97.64119,-91.49683,-124.5427,-113.5802,-89.04341,-94.06293,-84.70029,-92.93897,-102.0099,-88.24796,-110.3001,-65.78732,-45.16462,-24.73874,-58.34733,-46.4514,-10.63726,-74.3275,-128.8574,-62.49194,-53.44267,-45.87336,-47.26596,-34.04255,-41.20071,-27.93243,-36.4409,-53.52798,-54.47299,-61.86147,-32.73175,-60.25013,-8.709621,-64.58844,-52.26622,-29.43158,-49.33335,BASE2T0
-28.05279,-81.55445,-61.06505,-67.81355,-45.57046,-78.37262,-85.8485,6.461144,-80.68843,-57.6181,-65.22112,-67.22437,-175.7458,-93.56927,-38.15206,-10.57411,-40.04884,-60.69447,-51.78721,-71.56735,89.39529,-78.39371,-86.18943,-89.22646,-108.188,-87.94203,-115.4699,-105.5463,-99.35239,-107.9367,-104.2729,-91.95081,-98.26699,-89.54592,-104.0485,-115.3073,-102.2238,-120.595,-52.91127,-57.38001,-2.697947,-50.45123,-62.46954,-10.50091,-69.2235,-127.7234,-79.94655,-68.58797,-62.63252,-67.06267,-55.08389,-61.49358,-44.01992,-57.27747,-75.01311,-76.96336,-89.51821,-56.29519,-80.01811,-28.99885,-74.88432,-61.65468,-35.96813,-57.01867,BASE2T0
-70.01337,-111.6636,-79.39548,-80.63238,-59.34434,-86.72478,-93.52674,-20.5252,-103.5139,-75.32169,-82.33067,-82.0722,-201.9068,-108.621,-56.1695,-29.95662,-57.96592,-66.94994,-70.09769,-82.23082,70.84451,-87.549,-92.60954,-90.62917,-119.367,-102.8798,-123.5067,-104.628,-98.97064,-122.7545,-114.0989,-104.6714,-105.6596,-100.1329,-111.2485,-120.3347,-108.1781,-106.756,-61.25705,-41.63625,-43.64983,-53.01742,-78.66315,3.681247,-72.95348,-124.1704,-73.04253,-60.19794,-55.28929,-59.74716,-43.34148,-50.20515,-30.61813,-40.46661,-53.62277,-48.91185,-64.1346,-34.46391,-59.69712,-0.1795952,-75.75822,-56.50165,-31.2213,-49.13478,BASE2T0
-60.11662,-99.46789,-70.46991,-69.61497,-51.94151,-73.39533,-80.80938,6.469997,-84.67767,-55.30866,-63.66008,-60.5533,-153.238,-78.50886,-33.53082,2.148116,-33.28481,-45.49853,-38.55862,-52.31094,98.93039,-84.90569,-85.83033,-83.2668,-104.7466,-101.181,-112.8265,-94.85609,-89.64448,-125.0829,-108.7561,-81.60432,-86.88657,-82.49716,-90.59386,-100.3628,-83.87346,-105.3427,-104.4107,-28.81,-31.33805,-41.7775,-33.13419,0.1561169,-40.1912,-104.358,-25.03989,-14.008,-13.23473,-18.41622,-5.955667,-19.38442,0.742919,-14.1397,-31.29523,3.690491,-17.76287,2.002993,-32.46985,19.27433,-42.19409,-22.232,-6.370004,-17.70995,BASE2T0
-2.868074,-60.97898,-49.02548,-50.47949,-36.43046,-72.97071,-82.69233,36.776,-62.16816,-32.412,-44.6503,-51.79372,-134.5393,-64.3465,-10.04415,22.4248,-16.17339,-31.14555,-25.10168,-52.07867,69.42674,-89.53455,-104.6135,-114.8615,-130.3215,-118.9545,-122.0919,-121.3301,-114.8045,-132.6677,-134.2201,-90.48447,-96.2802,-85.81929,-105.758,-117.3944,-113.6666,-141.742,-54.62218,-56.10878,10.24819,-63.58205,-56.21172,-3.930691,-45.09313,-110.7399,-33.84472,-27.36815,-24.54269,-31.87016,-24.34012,-35.67546,-21.39548,-42.47052,-61.42631,-15.46197,-36.22809,-24.63687,-58.43947,-12.45611,-20.18422,-10.47665,-1.889683,-12.27012,BASE2T0
