segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-30.33869,147.0764,78.93571,1.813699,45.08995,83.00417,-85.39622,114.2022,97.43096,15.34806,-3.06255,-58.57053,44.7931,-89.24666,188.6673,150.2301,8.731252,8.328129,39.64511,87.86331,2.928741,24.92458,-98.09216,-68.57475,177.1779,88.24114,-33.84416,68.95705,-100.3406,-78.42472,68.60248,118.9639,108.4161,27.1631,34.70438,97.00968,-127.1783,89.57692,-437.6845,132.2857,77.67476,-99.36413,69.86391,-125.7138,-44.14091,-127.2806,-207.2607,46.36871,-71.93096,-69.53971,33.95921,-43.02559,-54.77749,-61.43275,-88.85209,-76.4244,-76.40024,-58.85625,-108.7279,-106.198,-15.50496,-26.58545,-22.56388,16.38837,TASK1T0
-85.0491,103.9046,28.505,-52.84239,1.214511,31.24434,-122.4199,43.08691,46.72939,-40.95763,-52.04926,-100.3409,4.420277,-124.4212,120.0771,93.18291,-49.43968,-37.38704,-7.289307,54.36211,-30.90372,-23.32511,-136.6971,-111.4273,168.8682,47.53447,-76.5294,-12.37396,-83.12373,-172.6176,44.1958,85.38247,82.35777,-2.728641,-0.6687145,55.48289,-203.2928,77.1557,-451.9485,127.3389,56.45186,-86.94398,37.47395,-137.0189,-55.90971,-125.9029,-216.0909,53.30197,-80.09911,-77.3775,31.28974,-43.04729,-56.73769,-63.76344,-88.06126,-75.77074,-74.0241,-53.89109,-101.4852,-74.07496,4.882372,-1.915828,3.078317,33.40607,TASK1T0
-49.5711,130.9532,66.47132,-8.132217,49.83022,83.86144,-84.25005,82.78478,79.43109,6.089063,-1.524807,-54.75197,59.49076,-79.42262,172.2376,147.8403,6.068167,13.57399,50.5617,110.1787,25.45177,18.99368,-87.38826,-45.11523,190.5294,102.2887,-18.3476,55.20888,16.73178,-86.45803,72.14629,159.9421,134.8457,61.21709,62.61957,115.4561,-114.1645,159.9633,-460.5405,181.8897,48.03379,-53.38534,87.96168,-99.33119,-26.0617,-92.14552,-172.4107,45.16895,-21.64207,-29.78734,70.11226,-6.921722,-9.463273,-14.91034,-36.18827,-32.08766,-22.14007,-10.52042,-55.72409,-46.66638,51.36701,38.27304,28.13283,64.47307,TASK1T0
53.4327,209.3609,106.7653,7.263984,58.27132,96.62007,-58.93185,164.5112,129.1561,30.66743,7.470277,-48.60828,47.16761,-80.89448,190.1564,156.462,9.59233,13.05606,38.9402,111.0668,14.92857,32.63224,-79.83248,-35.71833,178.7264,119.0588,-25.23543,53.75793,-148.1712,-29.44972,95.74051,119.5492,105.9355,36.12487,45.26418,124.9697,-125.7925,33.7665,-381.5521,140.5877,117.183,-70.04427,64.32484,-122.7098,-35.81283,-116.0924,-209.4555,49.11302,-82.07034,-83.09842,19.79509,-58.35283,-72.07411,-71.66983,-90.94089,-76.04588,-73.75935,-66.86539,-116.4141,-91.94914,-11.23118,-26.03402,-25.59014,11.6518,TASK1T0
-113.6312,70.37374,22.58121,-48.73294,21.52075,54.08784,-90.52049,26.1309,6.388281,-44.49994,-37.92239,-97.66096,17.01236,-116.0766,123.2742,89.28367,-46.99905,-31.30545,-4.975466,51.07909,-31.37572,-19.3338,-123.0213,-108.0903,200.4483,61.64381,-49.95351,29.78506,-29.53142,-171.6175,43.3772,99.22536,103.6055,26.44611,28.29058,90.14685,-152.5242,78.02622,-461.2023,162.5269,77.71731,-73.16187,76.16857,-118.1969,-39.66662,-127.9191,-211.7241,61.46224,-60.68673,-59.13556,42.64326,-35.51573,-62.2564,-56.83294,-76.18723,-50.56005,-40.80008,-31.70156,-85.61613,-66.62687,28.22752,11.70388,15.19438,53.70945,TASK1T0
-50.22668,161.3682,93.44997,-1.63903,63.597,86.47768,-65.01703,120.0521,97.79798,17.10427,3.114539,-57.20584,44.41778,-86.50989,194.8635,152.1761,7.6652,15.25693,40.92981,115.1454,14.0558,35.5785,-63.71119,-19.79609,206.2499,102.2709,4.893246,79.21545,54.31074,-141.5694,54.81013,154.607,159.8543,74.47744,77.71812,130.8333,-168.9391,134.3286,-437.5912,186.1531,96.56042,-49.47632,102.4259,-95.28416,-3.6425,-104.8361,-199.3243,40.65136,-43.38268,-48.16348,52.72644,-24.42511,-41.8061,-36.47645,-62.11737,-47.23935,-37.40697,-28.35474,-73.8933,-65.85717,34.45367,10.68983,6.661047,46.01105,TASK1T0
-29.10739,139.2754,62.86938,-23.96338,41.70528,68.86382,-68.62278,58.97037,50.47897,-22.00627,-24.63209,-85.68249,18.55985,-94.76829,133.4884,100.3325,-42.396,-30.67148,-3.000719,83.17921,-9.445266,-21.70916,-111.8305,-78.92493,121.6299,65.44991,-56.68599,-5.38374,-110.3744,-161.4553,-41.08366,60.61494,77.16184,5.273813,13.51312,95.11219,-122.3249,81.92592,-383.1228,170.1461,66.62266,-80.64568,58.62406,-129.4619,-40.96722,-128.4894,-205.6886,58.13328,-85.89349,-90.13615,1.882487,-73.3922,-88.84174,-73.84744,-90.91823,-70.76678,-61.42844,-57.42611,-105.577,-80.89839,17.79039,-7.201577,-13.96748,31.92256,TASK1T0
-123.833,88.23912,28.99058,-53.19514,22.1778,50.24768,-86.97531,55.59909,33.18473,-33.51655,-28.39593,-85.77913,24.42355,-104.055,142.67,101.8992,-31.71928,-19.17366,10.8754,99.67042,6.663695,15.26519,-84.28666,-51.92628,232.6369,103.7115,-19.13198,54.53565,-6.113493,-43.05238,157.8774,154.565,138.9383,59.49962,58.55575,95.6727,-97.92683,176.3866,-495.0209,213.7388,60.56511,-46.83216,85.11257,-97.68507,-27.59656,-94.16938,-197.3241,31.94034,-28.37389,-32.49485,59.711,-20.94574,-42.22729,-20.35232,-39.72949,-18.04431,-2.938514,-7.740345,-55.11053,-35.19799,65.32955,48.17963,43.97438,79.5807,TASK1T0
81.87412,219.1224,130.2783,19.53259,77.45638,98.45589,-52.93063,137.9017,99.89722,23.99941,17.25479,-54.55688,41.55703,-83.66311,182.9926,149.022,0.7881879,9.935577,31.36213,106.8137,8.677448,18.64944,-63.30482,-26.28378,209.2963,120.2867,4.52454,59.69952,17.03719,-196.8121,15.83578,135.5913,136.2428,51.63956,57.81627,121.6566,-219.1986,96.95667,-368.0845,167.7375,116.766,-47.24666,102.9175,-107.3291,-16.4154,-131.5309,-219.8348,36.01186,-70.84265,-78.04813,21.62932,-61.23257,-76.01446,-66.48659,-82.90172,-66.59396,-50.56862,-46.16004,-93.17705,-68.81705,17.05662,-7.936256,-7.157761,31.94773,TASK1T0
-145.7405,90.98977,30.94061,-53.36177,24.61867,46.55033,-84.70112,36.48069,12.85943,-56.1785,-40.41648,-110.4208,-1.33354,-122.2626,129.6989,76.69044,-62.29502,-42.94085,-18.58799,72.78837,-25.68666,-20.93123,-111.0053,-78.49463,162.4798,42.74359,-32.16624,1.403434,-94.21439,-180.351,-13.03275,67.84209,101.4196,27.35654,40.33474,112.5195,-120.2357,-5.20787,-468.8119,181.8426,54.43564,-103.5695,66.89374,-124.1421,-38.51813,-133.4666,-238.0704,50.37948,-80.34474,-81.79726,6.330335,-65.26384,-93.50744,-69.32133,-92.66658,-55.26763,-48.26857,-39.43456,-100.3746,-72.31732,35.32242,-0.9315745,-0.2184567,53.29741,TASK1T0
