segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-22.32802,-28.60501,6.88227,29.89963,-6.402574,-21.38284,-48.43559,-36.35843,-19.95552,-7.680849,7.486315,2.688819,-16.92748,-21.11188,-27.53305,-28.93034,-10.3112,0.274484,-4.528653,-19.98537,-21.87354,-63.16142,-53.93449,-37.41989,-82.35215,-75.31709,-44.00559,-46.4395,-70.87901,-44.68941,-47.12579,-16.29449,-33.76904,-36.90424,-45.13832,-59.83243,-72.44492,-33.07028,-52.34872,-82.62269,-65.12589,-40.77698,-56.42884,-0.6641415,-59.04758,-34.11868,-56.20611,-35.23507,-0.4604792,-6.716199,-19.1434,-15.99165,-28.54176,-29.21788,-29.93014,-48.6239,-40.99841,-23.9235,-15.0966,-29.9198,-42.53465,-10.20088,-0.7355843,20.63075,BASE1T0
-52.3097,-45.9805,-13.10652,12.37689,-19.9629,-31.60728,-58.25726,-69.63223,-45.21162,-27.74234,-10.37594,-13.38943,-25.41781,-28.91124,-42.7081,-44.07043,-26.62897,-12.51619,-13.40021,-25.60336,-24.63222,-45.11645,-61.37692,-47.19113,-77.86723,-74.1974,-49.01982,-53.20369,-76.45099,-54.25983,-37.8169,-14.62495,-37.7518,-41.46379,-47.50086,-61.42277,-71.1897,-35.89263,-72.72386,-80.55075,-62.52161,-44.87065,-62.00195,2.339869,-44.25698,-25.92644,-40.85521,-26.3522,7.379889,-0.7534074,-14.09457,-9.467878,-20.07137,-19.14458,-19.37786,-32.28833,-24.80278,-11.36016,-1.038888,-10.21537,-40.30836,-3.999004,2.709969,24.46212,BASE1T0
-42.70588,-42.14489,-12.828,11.38618,-18.09319,-29.39361,-53.18087,-43.16778,-32.2998,-21.07643,-8.064499,-6.741707,-17.55218,-22.33903,-17.4386,-28.56754,-13.0089,-2.447167,-7.074373,-19.70466,-18.93904,-62.68623,-62.00716,-50.85158,-82.76437,-79.58973,-53.13348,-51.61274,-80.03059,-44.76403,-54.5821,-15.50567,-43.50588,-45.76622,-49.76771,-63.39119,-69.92602,-27.51785,-61.87894,-72.13883,-55.56643,-7.641283,-66.74432,-22.64724,-53.82247,-20.31357,-39.55333,-11.18691,20.05208,9.17501,-6.550523,-3.087409,-18.7193,-15.32103,-17.27282,-22.75455,-12.91684,-4.395859,1.146476,-10.382,-33.05899,5.187822,11.70651,34.83178,BASE1T0
-34.78503,-31.42179,-1.674819,22.43574,-8.86131,-21.2333,-42.42385,-33.58447,-14.60544,-3.678686,9.053822,3.343493,-8.842817,-3.795907,-9.183818,-10.66826,4.95554,11.93661,4.621413,-10.51525,-7.293051,-69.7794,-63.48967,-48.1522,-78.74283,-73.70443,-43.18458,-47.57892,-75.15266,-36.28124,-41.59328,-6.141771,-25.03952,-28.44626,-34.84686,-47.79806,-55.39714,-19.97102,-43.2702,-58.40786,-57.15263,-3.835708,-40.23349,-24.26057,-40.66903,-34.45116,-27.95936,0.7943331,37.93618,27.1076,9.979238,9.400306,-7.292871,-9.43754,-13.5265,-10.33009,1.912325,10.9988,12.54397,2.448286,-19.74946,14.87772,25.47153,44.76334,BASE1T0
-25.18707,-21.15834,15.77383,42.8254,11.99603,-6.922168,-38.35798,-28.8031,-11.18005,6.299079,21.55893,15.14865,-9.554278,-14.385,-6.422792,-7.392572,9.507617,17.75624,11.69897,-9.36643,-15.64011,-45.35907,-55.61601,-38.3177,-67.60861,-61.37461,-31.37084,-38.52505,-64.08567,-30.19557,-30.54738,9.215187,-18.21747,-19.78379,-23.3927,-39.17608,-46.21273,-15.09229,-54.67406,-65.77924,-55.75609,-31.01734,-48.90615,0.800172,-28.11579,-21.78064,-19.75015,3.802354,38.65099,28.84199,10.46958,7.522691,-7.457285,-9.508496,-12.31961,-3.122429,4.098691,12.05075,11.27453,-1.212208,-8.225969,24.71869,31.24571,49.12535,BASE1T0
-43.13264,-30.90219,6.95001,44.92955,12.96595,-4.906828,-33.04151,-48.11451,-20.81961,-3.146204,12.56901,13.72669,-9.45761,-16.04254,-14.13331,-17.01316,2.950102,12.15524,7.645341,-12.84662,-16.4887,-60.37647,-63.21197,-50.66898,-71.31771,-66.99637,-30.58755,-32.27831,-61.09174,-33.20519,-28.92462,8.456947,-17.25119,-15.40986,-19.24687,-34.00962,-40.04423,-9.116784,-62.60908,-55.69382,-25.62392,0.2054742,-23.18162,-14.07906,-24.94196,-17.57125,-17.26866,2.654047,30.07014,23.02082,6.66958,4.836274,-9.721292,-13.11844,-20.71836,1.549793,7.07666,11.78838,5.278821,-15.37933,-4.913387,22.84139,21.15897,41.92392,BASE1T0
-32.25644,-19.72017,15.98765,46.73948,14.55993,-3.050095,-26.26411,-32.17451,-12.94031,4.748346,15.18153,10.99723,-1.751854,-2.131863,-0.1234206,-5.307905,13.97377,16.01698,9.997497,-6.016634,-5.151998,-53.39698,-51.87739,-41.85411,-63.76715,-59.78008,-21.64673,-28.94245,-77.14837,-22.16636,-14.4265,19.28017,-3.208168,-7.112252,-12.25517,-26.64965,-30.04113,-8.512837,-23.45162,-52.79166,1.407121,-13.84116,-56.95353,-14.30449,-18.102,-24.40093,-3.701839,19.28386,48.1165,36.69069,18.06103,16.30387,-2.758821,-0.3391261,-6.448905,17.30745,22.2776,25.14526,22.58681,15.95241,0.2651911,29.2294,24.36458,52.00541,BASE1T0
-8.650315,-12.68125,14.06909,39.2607,13.65431,1.639967,-25.91648,-5.732176,-2.66175,7.548908,18.20886,14.76635,1.737839,-3.959779,17.08888,5.351973,17.50901,19.03378,13.98121,-1.812798,-3.781935,-58.82928,-59.21892,-45.72548,-59.66696,-57.22613,-29.32199,-36.69067,-57.30043,-18.96706,-24.67132,18.18969,-14.96182,-17.39875,-15.98524,-31.27631,-30.15535,-2.291979,-39.36872,-51.16882,-65.98048,-29.3672,-55.09538,-5.285994,-25.20103,-1.277906,-6.909858,21.52965,54.5932,39.58957,22.14549,20.54495,5.804593,10.39651,12.83767,12.86524,20.47229,24.42315,28.77255,23.81188,6.030504,38.17926,36.84627,64.79247,BASE1T0
-33.92695,-20.8162,13.51544,47.97305,23.88786,6.112761,-18.97777,-30.45602,-3.769618,8.328632,23.8535,23.89918,4.597734,0.3998468,7.459791,2.604961,18.60336,25.26536,19.67562,4.656266,2.144287,-50.72666,-58.29986,-46.98457,-56.84929,-51.6098,-17.72308,-16.13149,-52.15401,-11.72831,-17.99675,23.92384,-1.6487,3.954247,1.679166,-13.79683,-10.72088,16.67861,-43.26624,-34.91925,-16.12232,24.33029,6.774401,-29.91338,-2.804852,-0.0402451,6.649329,27.3427,56.24007,47.61674,31.3089,28.02138,12.02163,9.63005,0.4046682,30.13258,34.20343,36.46173,28.79217,11.55486,8.498506,39.41706,42.32444,62.43693,BASE1T0
-7.143426,1.476021,43.49477,81.74746,51.65856,34.06762,6.857961,-5.710855,15.47562,32.29336,45.46051,43.94563,24.70226,25.67607,23.05936,22.24336,41.61285,44.51406,41.21682,19.56907,18.89916,-23.30825,-29.8334,-16.30331,-31.17899,-27.49647,11.30438,5.672515,-38.99706,21.52772,14.04121,53.68752,22.91859,25.81921,24.56132,7.101517,9.866003,20.13903,0.8618679,-19.92914,23.34824,50.99787,12.01977,0.004357322,10.85461,-3.448142,18.51138,43.55044,69.441,64.31257,42.48064,37.67812,20.56928,15.6627,1.094713,42.41243,44.41002,46.59286,37.30151,17.28675,19.88979,47.2523,50.99658,62.33506,BASE1T0
