segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
45.61663,102.0484,98.42966,78.19659,79.30229,131.5038,134.6569,52.05001,82.74096,101.0704,109.109,92.74313,111.7611,79.27042,67.89135,69.86184,100.0667,77.52416,102.788,36.75952,72.02155,-151.0239,-111.9434,-178.1989,-201.9446,20.99039,51.08868,48.6978,-84.23862,44.0892,33.15624,99.92633,95.65802,93.98901,88.18009,87.34083,82.47176,7.968608,28.36051,150.0408,39.15893,60.44072,27.36297,51.49786,39.69625,89.85213,67.33788,103.0525,-26.89203,52.37859,63.40989,89.18262,66.12576,97.41568,48.08933,46.53725,37.28684,21.69719,94.87227,76.56581,32.04318,0.2901102,34.17873,35.33909,TASK1T0
70.76073,117.0251,107.8964,80.69671,82.80708,99.3146,72.28823,68.23345,96.62341,109.6236,111.8567,84.00943,100.0782,59.68832,75.11163,76.44889,108.9403,80.07102,97.993,36.45349,73.42139,-156.5029,-125.2834,-196.2737,-195.9411,25.29732,48.34715,44.99286,-139.6647,57.0393,-2.453663,114.9777,96.4797,93.45585,81.18036,82.47629,76.08087,35.94474,31.30946,147.3981,41.35032,67.81123,29.59518,50.41692,32.85592,78.06949,54.46477,96.20598,-48.68835,46.35659,55.1069,81.4185,59.91304,78.04105,19.48363,35.3885,21.30657,13.53971,85.89687,61.47697,28.76385,-4.001638,32.93148,29.68503,TASK1T0
51.30099,104.0395,103.049,82.85333,84.96332,127.0995,110.5007,46.06508,77.77782,97.82063,101.5784,83.10758,97.65588,65.35894,54.92164,57.51402,87.75448,65.75826,87.61731,25.01176,48.86793,-191.0822,-154.9398,-227.2167,-236.5365,7.2836,34.07532,39.37503,-170.8248,24.85274,13.41208,91.65812,83.68143,79.41473,81.58588,82.42937,77.22466,13.05504,-0.2089833,127.5907,31.69728,77.75282,17.16055,48.16797,21.09706,63.556,50.23989,90.35952,-53.80568,42.30156,48.82999,76.3043,48.42585,77.68565,20.20359,46.19278,21.22786,15.38428,90.36295,68.75764,27.17908,-6.194142,29.25616,29.34906,TASK1T0
39.51064,96.44135,91.56485,74.06106,74.99228,100.3193,105.7857,38.83706,75.18613,95.82016,99.99929,84.75583,99.43812,66.46938,58.56372,62.77134,93.26424,70.89704,102.5967,35.64763,64.94298,-201.7562,-159.5623,-234.3855,-251.4661,2.230575,34.79527,31.37135,-114.2286,30.49587,19.28341,98.10889,88.88884,82.16718,75.72366,77.80733,70.47826,-3.771357,16.57134,109.8759,34.83136,71.53996,32.64902,45.03907,36.0522,73.07426,62.26155,102.692,-31.91348,46.97299,55.8239,81.84284,59.55321,87.83065,39.49199,45.64042,27.77981,19.17237,93.32704,70.58856,33.79021,-0.3886442,30.76737,38.73205,TASK1T0
77.29015,111.3395,95.89439,83.22196,85.78757,119.9662,87.30914,50.59495,87.02036,102.6828,111.0183,97.97284,104.5067,65.38913,64.63498,66.72498,101.1463,74.65193,101.3359,36.40701,66.3481,-229.6697,-189.3275,-263.5553,-264.5852,-12.73195,21.30542,19.38308,-169.6667,24.07839,-1.721738,95.5591,81.80181,68.86959,78.5361,78.31044,74.70677,-11.79378,1.460223,117.035,22.48527,44.88885,21.05919,37.62942,18.35803,70.17303,30.4893,84.9706,-51.9808,39.3458,46.33021,69.27503,49.31027,65.21748,16.23855,9.497108,5.511745,-1.39143,74.92627,39.28272,21.5871,-15.15938,20.83591,23.33319,TASK1T0
48.90178,94.50052,88.48526,83.01849,86.29918,123.9462,76.19142,42.80964,75.58434,99.69304,103.8509,93.43463,93.78931,52.9896,55.08827,62.30239,96.49884,70.14195,94.95721,33.72433,59.47041,-246.1993,-207.9354,-288.6887,-288.17,-22.8984,14.65915,14.1807,-201.8762,10.89343,-9.642538,94.6916,82.96282,64.72411,69.45413,70.83002,65.00387,-17.36343,7.540329,110.0685,34.91198,61.33519,25.93907,55.58676,22.04527,73.3144,34.91939,88.27578,-57.83416,47.12329,55.10112,79.87755,61.94407,80.54719,25.64857,20.99351,9.480119,9.881671,89.75713,60.11005,9.964783,-28.76009,12.10182,3.905969,TASK1T0
49.02705,107.298,99.42858,91.33466,91.76392,112.9496,99.30234,52.53746,83.29823,105.8487,107.8701,99.34666,104.3076,79.47676,58.57936,65.52469,100.7103,75.33241,105.1564,46.33142,76.81046,-264.1193,-222.3502,-302.9229,-296.9688,-18.85573,16.11324,21.12226,-210.2879,14.19103,-6.894279,98.41105,86.48322,66.29527,72.0244,75.52291,68.59698,-6.963603,11.66969,115.4003,20.50521,88.05357,12.74917,39.35059,25.3831,77.57168,41.01612,89.73233,-53.29024,43.6482,58.14916,77.76904,68.17898,81.33324,30.15248,37.07962,17.44348,17.90354,89.58321,63.19272,17.02053,-18.41618,17.47592,15.14906,TASK1T0
46.82228,99.61577,91.32516,85.24062,87.30727,114.8073,73.79139,40.99166,76.27998,102.055,110.1308,98.54559,97.49719,50.81219,55.38889,64.8652,104.7918,77.72459,108.7523,41.76012,57.21582,-285.7506,-246.6509,-332.5389,-311.975,-35.39322,6.729912,1.437282,-216.9754,11.19422,-12.77695,88.88135,79.55628,59.4944,67.26475,68.45299,62.46419,-46.67607,7.442331,50.36625,19.26829,71.83378,28.68645,44.69662,30.29478,51.80437,43.93607,91.66405,-55.79311,40.11707,48.64323,62.9814,48.9976,61.61374,10.48397,21.6604,0.8798097,1.18208,71.74352,34.62732,23.32427,-13.91479,15.94621,23.81831,TASK1T0
38.4808,94.62342,88.36897,87.89108,91.67976,97.50642,85.32327,30.56158,72.24106,98.53147,103.8577,99.3807,95.438,66.61501,49.61312,57.5582,94.72903,66.11187,96.54241,34.60559,53.58731,-302.5119,-259.8221,-346.6929,-338.8732,-44.76065,2.583843,-11.08788,-217.9994,4.235362,-9.641148,89.53607,79.04189,59.50611,51.40853,53.24573,48.0955,-45.56566,-8.433604,134.4764,22.06484,63.78843,24.69498,39.55592,4.646206,70.37727,20.84088,81.72758,-52.94396,38.62356,45.06525,61.04249,44.86526,69.01899,26.93165,3.204712,-4.321435,-1.135594,76.98684,48.79337,12.19931,-27.74264,8.048875,13.13301,TASK1T0
72.41562,108.4363,88.02787,98.79011,100.7925,105.1044,79.59208,53.52468,82.33077,104.5766,108.3391,103.3926,97.17043,72.25079,56.14088,64.66299,103.3021,69.64903,100.8659,45.98013,87.05396,-328.2833,-285.7041,-372.2794,-359.9856,-58.29273,-10.13806,-6.161844,-226.5293,-20.28468,-33.16007,77.71461,69.40735,44.02306,58.34506,60.13042,54.68348,-36.01535,-4.836556,80.53986,3.194954,52.52966,3.094688,35.55469,16.54805,83.73503,27.14285,83.60217,-61.38369,36.90903,49.97242,64.13732,67.78331,76.54259,33.54062,6.236236,-1.327727,1.519507,78.30369,45.40145,2.540452,-36.96508,4.647215,0.2904581,TASK1T0
7.658579,63.74916,62.00379,68.9099,69.35865,102.5546,50.67353,35.11378,52.07069,80.84477,88.66949,83.59398,78.38129,45.95339,39.54151,47.42351,93.90949,59.60373,91.95733,28.45435,50.17413,-363.3434,-324.1486,-408.1404,-381.0881,-97.17066,-45.6345,-59.85682,-322.75,-37.59925,-65.40057,42.94106,40.98833,9.603677,3.612929,5.656089,-2.114551,-125.8298,-8.672211,30.31266,-0.7521064,74.16881,13.96914,54.10959,22.1358,41.00355,34.52235,82.33783,-76.48706,32.08809,52.10232,57.15962,51.38219,56.09486,2.399513,19.72874,6.253832,8.276284,73.17919,38.21428,6.76788,-33.35278,3.817341,3.658837,TASK1T0
