segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
2.581645,-59.75418,-40.88272,-8.061326,-21.23553,23.91754,24.44369,-38.11136,-61.68733,-46.19076,-43.13204,-35.96988,-5.391047,-8.721582,-31.24531,-52.18686,-44.18516,-42.35683,-34.61321,-51.31942,-50.56052,-5.128738,-6.473067,-8.57,-37.72285,-2.723689,5.859594,-0.1600071,-18.38273,-41.43859,-22.07484,-39.1495,-15.76928,-16.62819,5.730354,5.406765,17.84951,38.6359,-43.30142,-1.778756,-64.59628,10.76465,-12.38195,49.38486,-80.20656,-79.24744,-32.32492,-64.7125,-51.26578,-63.52753,-87.98817,-37.53436,-29.6151,-28.07359,-19.63732,-111.8136,-86.37593,-84.60206,-30.77563,-24.38531,-47.85694,-60.69504,-39.53337,20.55203,TASK2T0
-11.0192,-62.06765,-45.57845,-11.71958,-19.23818,22.44243,24.95045,-35.46057,-58.36372,-39.91594,-33.06854,-33.78194,-0.674816,-4.328278,-22.45682,-42.7977,-36.27703,-32.18975,-25.18273,-38.80641,-38.49322,14.46433,14.94335,12.75955,-4.568131,9.683993,26.13205,24.35619,6.409624,-30.15082,-3.781885,-15.2206,15.15478,13.84769,37.08848,39.60314,49.19606,71.72372,-13.94926,34.55177,-33.8841,52.60545,21.16271,76.77156,-48.27132,-48.45585,-1.919759,-28.43085,-16.70613,-27.00482,-54.75652,-4.011878,2.341582,-3.87736,7.059684,-79.64628,-51.55132,-50.18414,-4.588312,-1.240548,-59.96152,-67.65396,-49.68717,18.3579,TASK2T0
42.43289,-16.23398,-5.246636,24.29218,11.61845,61.51119,61.259,2.507129,-21.14861,-7.174231,-4.421006,-9.700364,24.14396,18.99,3.273079,-18.21968,-6.758982,-8.594496,-8.378562,-22.01247,-19.91152,38.79602,35.81557,30.73378,-0.1190256,24.72012,37.92148,36.6163,18.07239,8.958633,26.38299,-0.6026002,16.23975,13.80898,41.72549,39.00555,50.08462,71.78465,-3.379167,27.30279,-32.11541,34.6559,12.50922,52.30893,-51.61503,-62.44994,-4.639906,-36.67027,-29.91776,-43.77201,-71.28656,-23.40768,-22.02573,-25.74911,-15.88194,-90.94321,-72.30587,-81.44537,-31.95624,-31.56634,-46.44569,-58.41614,-42.71355,30.30787,TASK2T0
3.59638,-54.8064,-42.89746,-13.526,-30.32071,15.06447,16.12884,-46.18156,-67.80744,-50.40997,-46.27409,-49.40419,-9.974518,-2.186025,-38.38543,-61.005,-45.84572,-47.46735,-44.32135,-59.83452,-49.90193,-34.5924,-26.42319,-22.51349,-67.25198,-20.67291,-8.575416,-7.962729,-26.27658,-53.62954,-43.14444,-45.61437,-20.95784,-22.32706,1.460827,1.836371,10.71625,29.39342,-77.76155,-8.725233,-50.63508,-11.29592,-2.922089,44.19056,-76.67402,-90.68194,-32.50455,-65.31648,-56.70637,-72.09795,-97.65917,-48.07354,-42.31309,-43.22728,-24.08335,-108.7266,-92.99702,-100.319,-46.11441,-42.71149,-50.33508,-69.0377,-52.15673,21.76812,TASK2T0
-9.943588,-46.6815,-45.17419,-11.58019,-26.44651,12.79775,13.02291,-35.50607,-58.09565,-45.67324,-40.66903,-48.67479,-8.67398,-17.18917,-18.87854,-53.50854,-44.88057,-43.78325,-35.89293,-54.77992,-52.25589,7.765082,7.458549,10.34816,-23.648,0.6107382,11.63257,16.74485,-0.7671669,-22.31458,-0.3260338,-20.68513,-3.1189,-1.586017,17.69813,18.32199,29.1733,53.222,-8.068352,2.30371,-20.31389,5.111316,12.83859,70.69337,-41.90411,-70.23949,-23.51179,-56.81151,-51.08372,-64.52517,-92.99787,-49.2482,-44.29916,-44.89924,-21.53916,-108.2707,-91.5843,-102.2713,-50.85438,-42.40435,-66.23336,-84.6993,-67.56949,6.312838,TASK2T0
-20.3515,-62.26758,-58.1994,-25.40324,-42.30283,4.240907,4.37794,-62.01119,-79.91623,-69.69214,-58.45846,-78.42828,-32.41387,-46.87479,-50.33409,-86.60029,-72.14736,-75.01807,-73.81746,-84.30044,-78.13575,-13.19308,-15.17919,-17.99667,-22.97885,-26.1527,-22.0907,-13.25563,-32.37825,-41.02646,-26.59738,-59.62946,-44.40153,-45.72942,-15.44435,-15.98816,-4.884057,30.47533,-49.45443,-16.30653,-99.25365,15.88918,-22.32355,38.57734,-108.8391,-102.5148,-58.93196,-92.81803,-85.49651,-101.5334,-124.0287,-75.92517,-72.46198,-69.66338,-46.99047,-137.2755,-117.5884,-125.6716,-72.98922,-60.17215,-92.32054,-106.1954,-88.50458,-13.79472,TASK2T0
-31.60816,-77.63117,-69.5402,-40.82911,-56.3097,-0.9299835,0.9987617,-67.90063,-87.48391,-71.00473,-61.74166,-71.75285,-24.06036,-12.69092,-53.32669,-81.29439,-63.29487,-63.69239,-62.12494,-67.54652,-53.79,-23.13776,-25.72732,-24.90972,-64.62792,-49.08439,-19.36069,-7.843984,-25.6428,-44.42823,-28.25731,-39.83323,-21.49418,-22.36678,8.792413,11.41487,20.34812,50.56322,-56.41731,15.88324,-21.43186,40.07619,-3.789147,47.38902,-62.14632,-66.00459,-22.35631,-49.33835,-40.89964,-55.56172,-83.18409,-36.06102,-31.8079,-34.05939,-4.684782,-81.70164,-71.41934,-84.49429,-34.1668,-24.03549,-82.0561,-91.5909,-76.15243,3.35201,TASK2T0
19.15748,-22.59285,-27.87486,1.309291,-18.41771,28.3206,28.1679,-10.64384,-35.22232,-27.08855,-21.84294,-42.41523,5.661653,10.3828,1.054835,-32.78942,-21.07913,-27.45061,-26.82905,-38.23777,-29.37928,-0.8888711,3.722433,12.02721,-20.67533,-2.325648,6.782547,18.69525,1.613002,-8.467237,-2.871086,-15.53458,-2.776875,-2.267973,23.12182,21.75641,34.0564,60.34016,-18.05383,8.940745,-9.91276,-13.7024,38.59264,69.65323,-32.81626,-61.46156,-1.72154,-33.19358,-34.78019,-50.54578,-80.19722,-39.32237,-38.64171,-40.41491,-13.27487,-82.13661,-80.35625,-96.15047,-48.11228,-39.90773,-53.47452,-70.65953,-58.41687,27.18599,TASK2T0
-10.8221,-55.60261,-57.69064,-24.59182,-53.05887,-9.319729,-10.28152,-72.07944,-78.04786,-72.1041,-61.91273,-89.62953,-39.19578,-37.67447,-55.77151,-87.85923,-68.58047,-75.39556,-76.35575,-88.88194,-79.28559,-40.26004,-37.09144,-34.03542,-60.67705,-40.02926,-37.86881,-27.47596,-46.21899,-51.08029,-46.56599,-66.68039,-53.08758,-57.1942,-31.10216,-31.69757,-23.19245,8.613332,-42.45363,-39.82749,-98.30765,-21.61001,-11.25202,34.97363,-96.56181,-109.7191,-58.61709,-92.81767,-91.76375,-111.0565,-134.2023,-92.50773,-88.41195,-86.17505,-54.78239,-140.2659,-129.1525,-143.966,-92.48273,-73.9725,-69.81133,-89.88248,-75.71142,8.204267,TASK2T0
-47.63743,-85.35468,-85.76849,-58.77496,-81.16541,-34.30236,-32.90511,-85.18974,-98.17223,-93.08747,-85.26408,-108.286,-54.36916,-50.04061,-60.40993,-105.0191,-88.42442,-93.03341,-86.29994,-96.8813,-88.15135,-48.05532,-48.94381,-47.90294,-77.4461,-56.69412,-46.23065,-34.31627,-51.27861,-47.09035,-30.64699,-61.16725,-50.94156,-54.81065,-25.00147,-22.63926,-16.09245,21.94294,-54.84662,-23.04088,-38.49237,16.31976,-15.33171,42.01868,-65.2673,-81.67439,-34.74465,-67.17973,-62.04563,-80.75803,-107.2498,-66.19885,-57.75412,-55.37729,-20.96773,-101.8733,-89.71169,-105.4841,-53.80873,-32.11097,-84.6726,-100.463,-85.13368,-3.730953,TASK2T0
-25.51828,-57.47717,-62.53017,-36.98653,-54.18915,-2.000938,-1.376766,-50.60598,-64.60005,-66.50571,-57.08942,-81.52793,-27.07845,-17.86201,-30.34082,-68.72577,-57.01782,-64.2633,-59.13728,-66.54961,-55.31142,-32.24657,-35.08569,-29.1907,-57.00035,-60.34609,-39.23573,-22.58469,-39.79752,-49.50866,-40.54845,-62.20211,-52.9301,-54.47339,-14.65571,-14.76157,-1.764035,36.58337,-65.4862,-11.59843,-40.9199,11.94051,-10.44874,56.64233,-68.57224,-59.08542,-26.83595,-56.06371,-52.42908,-71.96655,-95.07971,-54.98128,-47.58959,-44.37855,-5.934391,-91.28236,-87.17814,-98.68369,-48.34484,-27.62717,-74.72986,-86.07459,-70.46546,8.941566,TASK2T0
47.01665,-28.44265,3.117601,-25.72601,-1.197595,-1.371423,-10.11115,-0.8905499,-43.99786,-17.65653,-9.573808,-6.87227,-13.92825,-13.39131,-5.513485,-41.87207,-0.7642608,-4.136867,-27.24411,5.292717,-13.18472,-18.64915,-39.36249,-60.12962,-44.65612,-15.35185,-13.59077,-29.79975,-35.67612,46.43578,7.49107,2.261693,-5.150104,-7.765913,2.288875,5.696265,-0.8995305,-18.27235,-11.65428,-3.280196,40.318,15.3669,-8.044643,-0.8797453,15.2159,101.1557,5.66418,27.12048,4.003492,21.83865,-1.368102,-2.635633,-6.969858,15.48885,18.32484,25.79058,19.3767,-5.05057,-0.8610719,20.22581,0.04522142,14.05663,5.438945,26.61559,TASK2T2
105.0797,41.18153,62.88255,28.67233,46.66072,32.94213,24.89239,68.42242,11.49889,48.36699,50.09964,45.68047,38.79259,22.85777,56.99479,23.95769,65.10789,61.04008,45.00445,65.75824,43.31918,22.13511,14.02021,-6.296961,43.96039,59.24725,52.75596,25.85568,18.9304,95.34866,65.64574,80.8689,70.28005,64.16035,60.18264,63.89076,55.49028,22.18439,44.7794,43.41121,80.80457,60.37742,81.58325,39.02006,70.98341,159.2415,58.29363,85.69633,62.08577,81.32923,60.04193,57.86338,49.21996,69.9885,68.6041,64.15421,65.02776,41.82125,50.04337,65.65462,34.80569,45.96181,35.71367,53.84492,TASK2T2
129.5641,69.91624,99.38374,63.09177,69.79061,49.2675,39.50079,72.045,26.96386,60.49754,65.97576,50.92687,45.82714,35.72411,55.35861,23.68631,66.06783,56.17833,38.99966,58.62729,31.09444,1.411957,-18.55562,-50.21721,3.427638,26.84202,22.04442,-17.04366,-26.93878,49.82204,20.28143,42.45936,29.73165,21.83419,13.33684,11.86961,-3.671283,-30.33224,24.979,-4.024203,46.84081,2.132821,-6.946391,1.888302,6.868908,89.82426,-8.507769,17.78592,-5.182617,7.452939,-9.579339,-8.630292,-22.45039,-0.6314772,3.236875,-9.968616,-10.46264,-29.84968,-16.06798,-5.51195,30.25828,43.10845,32.16489,45.34972,TASK2T2
67.16781,-13.1993,21.12242,-14.94284,-6.070107,-21.27459,-29.34607,9.725525,-45.95527,-14.49033,-1.12567,-19.49575,-27.31698,-28.60319,-14.14327,-39.99857,-3.946157,-16.61814,-28.80978,-12.4465,-28.48347,-55.75613,-65.66272,-87.81824,-58.75205,-25.8178,-28.78964,-59.99451,-68.79765,-2.656465,-35.38138,-20.37471,-22.40689,-24.59827,-25.61913,-22.50047,-32.62635,-45.80781,-53.08976,-30.15452,-18.91529,0.9644914,-31.29016,-2.277935,-24.01563,94.97243,-30.25895,-2.955597,-26.86162,-13.38648,-33.16822,-28.53489,-35.4903,-13.08525,1.658102,-19.84831,-16.99842,-37.87066,-24.36439,-7.451046,-3.207056,9.108026,2.902147,14.05517,TASK2T2
59.02659,-9.766895,20.95898,-7.207724,-4.692642,-6.30538,-15.76068,18.51472,-44.07219,-0.4078915,10.99995,-4.272737,-10.03097,-9.897376,5.422767,-21.45714,14.4124,7.663519,-1.90789,11.95136,-0.05758036,-35.08513,-38.13662,-54.13934,-39.57788,8.923823,1.407829,-28.97828,-34.75471,28.97896,0.8993537,10.05566,16.57057,13.98555,11.08876,14.98015,1.785008,-11.91004,2.438194,5.344671,35.1425,38.01416,2.412,15.31343,20.98127,120.2128,8.208832,37.33355,16.30591,34.41781,14.09729,14.5672,12.42623,30.21073,40.35696,23.06328,27.70343,10.00165,22.77752,37.62155,-6.149499,9.578133,3.345643,15.01043,TASK2T2
108.2877,35.3035,69.79837,45.12017,41.07932,33.63083,24.29707,73.38849,8.745109,50.2814,61.86317,35.22392,38.23628,33.99826,55.67496,31.39688,61.74263,58.42847,45.52482,53.91772,28.12011,-18.90199,-26.52265,-56.15509,-34.86317,8.783433,26.54578,-12.61636,-21.48371,56.10018,35.07543,55.96507,48.56252,39.26713,30.40543,30.41203,12.74519,-2.573622,24.95347,24.48827,63.10265,57.96361,5.822597,6.348835,41.71693,112.2549,24.37196,54.51781,32.54336,52.20511,36.15416,32.38853,23.81328,42.95551,46.49937,29.41799,31.79337,15.86393,31.50789,46.25337,19.70361,38.91435,29.21572,41.03016,TASK2T2
