segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-47.12606,-40.03687,-28.43023,-15.80705,-15.40239,-17.39325,-6.753483,-41.71441,-29.61547,-29.06108,-16.57224,2.722057,-1.055834,8.80013,-25.22816,-19.57724,-21.90762,-8.712437,-2.123052,9.455163,10.48133,-108.5048,-95.02638,-92.54481,-99.00912,-92.79308,-57.25875,-92.83072,-118.9474,-66.048,-45.74461,-18.30413,-55.5227,-39.46687,-39.35728,-64.74155,-67.0032,-91.47729,-66.98862,-15.40147,-30.76247,19.59843,-29.16073,-3.518085,-50.16245,17.82572,-28.91558,-12.00647,-3.965302,0.2382838,6.104471,22.59003,16.41057,13.79746,24.66558,2.523039,4.559081,23.84749,39.26994,17.12286,43.16951,25.42886,78.28799,43.73438,BASE2T0
-51.65257,-43.83283,-25.82997,-9.458494,-11.44875,-20.84766,-15.7966,-36.0017,-31.69489,-28.1133,-10.72393,2.958511,-2.539081,1.229213,-21.94362,-20.59181,-25.61617,-7.951277,-0.5076712,7.825615,5.034175,-106.9616,-91.51922,-90.82735,-92.39435,-87.60092,-56.17671,-95.31959,-121.7613,-61.17665,-40.23872,-23.24021,-52.16487,-35.40557,-39.96368,-65.99064,-77.17082,-85.89274,-57.86795,-27.24563,-15.59714,-18.78563,-24.85344,9.108811,-32.69967,18.74438,-20.90623,-8.684953,-4.979721,0.3633485,4.219031,17.77328,11.95244,8.838826,19.4263,4.05718,7.240067,24.18247,30.71855,9.45259,27.36198,20.30215,65.30453,38.26866,BASE2T0
-54.77242,-49.01246,-33.21516,-19.13227,-23.35606,-31.83214,-28.59056,-37.44193,-34.74757,-32.311,-15.28355,-7.277065,-12.59524,-9.851665,-17.7486,-25.80534,-27.73317,-14.69781,-10.06867,-1.4788,-0.8415672,-125.3844,-111.5494,-115.9086,-103.3392,-96.25697,-72.4767,-114.3718,-143.8895,-58.21626,-50.27042,-34.38294,-69.19758,-54.88161,-56.69435,-81.8214,-86.77802,-88.67844,-74.91031,-28.36503,-35.19976,-6.416501,-22.78997,4.220631,-43.97151,16.26397,-28.17425,-17.13802,-10.536,-11.81297,-9.357472,3.546004,-5.447959,-1.897201,18.19006,-9.674442,-11.4874,5.855694,11.04633,-2.18263,22.69392,19.23632,57.67818,47.10815,BASE2T0
-59.59859,-58.34203,-45.98116,-29.05039,-32.19412,-41.62498,-35.01951,-49.4287,-46.1616,-47.48241,-35.53826,-24.36018,-26.49715,-20.17074,-35.85547,-39.10178,-43.39675,-33.49286,-30.08033,-18.97296,-14.51747,-109.1672,-99.15591,-101.5166,-90.16507,-85.36075,-64.60085,-101.7022,-127.9287,-51.64915,-35.50785,-30.5544,-61.20781,-43.6706,-46.11383,-68.75239,-72.1717,-70.28831,-53.07764,-25.86121,-32.18967,-2.927322,-27.89781,10.61789,-46.58088,3.178393,-36.49237,-28.1161,-22.0348,-27.82313,-23.91134,-14.15154,-16.92059,-16.32819,1.014666,-21.90852,-24.91281,-13.181,-7.268901,-18.33058,8.343317,1.177615,37.30502,35.67976,BASE2T0
-36.82941,-33.16912,-22.30361,-4.671183,-6.397408,-13.25498,4.231857,-26.65093,-28.02964,-29.36396,-16.98871,-5.657886,-2.768379,2.688958,-17.3674,-24.44875,-33.76987,-21.23654,-11.73704,-3.405242,-3.605112,-89.07871,-81.98335,-84.02049,-73.85554,-67.79276,-44.44621,-81.04266,-107.7271,-41.79906,-19.36083,-8.733224,-40.51355,-23.39239,-24.54098,-50.45334,-56.04624,-61.40422,-48.29948,-31.96593,-11.99843,13.25131,-12.65683,6.345461,-18.05227,9.607221,-27.92949,-23.89883,-22.56992,-27.42382,-22.26417,-9.03091,-11.66593,-11.77653,0.9005998,-26.46454,-31.9344,-21.93675,-6.541307,-21.88647,-9.16119,-20.51576,10.566,12.97022,BASE2T0
-57.39226,-50.20344,-30.80059,-9.78155,-13.92075,-25.22591,-13.70147,-52.02584,-45.81313,-44.62493,-26.33409,-18.27076,-17.73248,-8.868865,-36.26711,-45.35855,-50.29982,-37.19154,-29.02461,-17.36056,-14.13517,-116.9659,-103.8447,-100.8654,-93.75813,-87.4539,-64.37432,-100.3786,-123.9426,-58.21967,-37.33488,-27.90125,-58.86872,-40.626,-42.39898,-70.77917,-79.54728,-63.59333,-75.08187,-11.87266,-10.28588,-0.9143867,-17.18013,-16.12411,-44.80564,5.273558,-46.26915,-40.76389,-35.98647,-43.29141,-34.11844,-20.59953,-22.10488,-18.50459,-5.011677,-46.79272,-47.77732,-35.29357,-9.583785,-27.76052,-29.70387,-36.09263,-3.293662,-3.172892,BASE2T0
-53.95731,-49.72226,-33.54501,-17.05337,-25.72552,-41.39785,-42.62169,-38.81619,-43.72083,-43.18544,-27.72108,-27.18224,-29.44622,-22.99325,-34.81073,-43.99879,-48.28535,-33.22125,-29.5776,-21.75148,-20.66896,-121.1609,-109.7803,-112.3477,-93.64869,-88.66794,-67.29742,-105.0889,-137.0172,-49.15727,-22.08209,-33.60863,-56.62297,-39.84987,-45.15001,-69.38253,-82.19787,-60.69028,-50.29069,-33.65937,-21.89923,-34.37398,-30.33956,17.71376,-46.9321,-2.382632,-45.79676,-41.55634,-33.50397,-44.48318,-39.09698,-27.6835,-30.5806,-26.6512,-11.06428,-50.7234,-50.14821,-40.88896,-24.99367,-33.72733,-43.69103,-48.12317,-6.494563,-15.24891,BASE2T0
-43.27275,-51.65735,-38.11994,-21.25692,-28.8029,-43.89973,-32.3056,-42.38719,-47.10927,-49.01343,-33.44683,-31.9375,-32.38594,-29.18031,-35.94941,-49.69829,-53.82973,-42.3334,-35.76743,-29.72553,-25.26393,-121.6475,-113.2182,-121.0275,-89.55789,-83.35652,-70.67939,-110.901,-143.2558,-39.67699,-22.38168,-31.5067,-60.84948,-43.11994,-47.7713,-72.14073,-82.75574,-61.5763,-43.23669,-43.38216,-13.94234,-17.93301,-11.89342,12.50125,-22.62416,5.095608,-36.7883,-28.75932,-24.96955,-36.75004,-34.51923,-23.32825,-24.28456,-20.92669,-3.962561,-33.18486,-37.76623,-27.18126,-16.58624,-20.11473,-36.99922,-42.08699,-6.166373,-2.107236,BASE2T0
-40.12141,-43.01295,-37.15759,-21.45694,-24.17708,-36.78882,-22.4483,-20.98719,-35.92586,-43.82584,-35.41901,-31.34869,-26.30975,-17.09237,-4.910169,-32.94283,-44.48244,-38.07288,-32.75819,-19.85096,-16.19728,-104.1831,-99.57926,-100.0935,-71.95538,-66.27991,-63.23853,-98.70422,-116.8686,-28.3707,-17.41185,-29.92509,-55.78732,-39.35346,-41.93985,-66.55824,-73.97736,-49.29717,-40.5995,-23.26067,-3.6658,20.72246,-10.37996,8.888035,-26.07693,0.7962026,-31.57124,-28.32436,-29.46415,-41.20286,-35.69382,-23.99736,-24.36788,-21.3765,-6.268491,-44.52132,-47.90513,-39.52638,-17.4368,-26.67777,-30.57608,-31.56357,-4.883218,9.130305,BASE2T0
-36.63434,-41.19385,-33.82285,-19.00196,-23.82491,-33.8382,-19.63405,-31.28968,-39.58313,-46.88604,-34.64414,-36.57498,-26.28228,-9.9793,-31.15335,-43.72706,-53.54159,-43.1452,-38.03896,-25.9495,-21.4493,-111.2517,-106.6974,-109.3158,-80.03327,-74.03108,-61.68013,-94.65722,-124.1392,-34.56802,-13.87242,-25.879,-50.98015,-32.80434,-35.69725,-60.59781,-65.69718,-41.31733,-34.37248,-17.0827,1.149178,-2.25488,-11.76126,-0.7258055,-23.34472,-7.873521,-40.21492,-41.60239,-37.73704,-52.41683,-46.38477,-33.4277,-34.98659,-33.55578,-23.65123,-48.14671,-51.07067,-49.10827,-27.31107,-45.20932,-38.16124,-45.54732,-20.98556,-10.88105,BASE2T0
