segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
15.38573,-11.93849,-55.30318,-87.30183,-72.75349,-98.98171,39.17973,-34.69978,-38.07527,-60.3285,-38.68161,5.982922,4.642713,-29.75291,28.54474,-21.60802,-26.38003,-89.36494,-7.034418,-0.2344628,-9.192513,-437.0082,-454.2286,-421.99,-362.4709,-313.5142,-200.4713,-186.9718,-211.4046,-205.192,-134.7092,-187.2844,-178.1093,-138.4746,-118.6363,-70.94273,-46.16413,-200.2742,-126.0616,-196.5101,-35.37415,-139.9471,-48.77604,-10.80958,-40.08254,-121.0003,-117.1403,-45.78141,-102.7062,-72.85637,-48.39022,-54.36715,-99.96875,-127.8507,8.236392,-88.70397,-28.70636,-83.58628,-52.29427,-69.88467,-6.041517,-148.3992,-121.9042,-165.9618,BASE1T0
-75.38173,-75.54965,-95.45893,-104.8727,-71.68018,-81.24076,48.59935,-83.88363,-81.06219,-94.77109,-60.56545,-17.09382,-16.12,-39.52946,9.407721,-48.14213,-44.36603,-100.4108,-20.78973,-28.11292,-67.60804,-369.0942,-370.0014,-391.5197,-273.3589,-224.6238,-214.7393,-211.3619,-291.5827,-96.69424,-111.6294,-151.9612,-150.3409,-125.6215,-117.312,-114.5151,-104.7325,-153.3264,23.60508,36.04915,73.68931,-51.70184,-107.7224,30.14248,47.94262,-82.57339,33.24158,23.67102,-44.64968,-16.84924,-9.502196,-20.84037,-69.88921,-90.40359,39.88149,-20.34956,29.60446,-37.1119,-23.61533,-47.62456,51.8125,-90.94822,-68.71663,-86.12598,BASE1T0
-27.88365,-10.99776,-45.80773,-68.69537,-88.45464,-177.4671,-182.8142,-39.94977,-47.55008,-64.03195,-44.1999,-24.24363,-48.26506,-100.9039,6.117115,-41.3776,-38.14238,-101.5529,-29.28847,-37.24715,-62.22159,-391.5615,-436.4702,-399.955,-245.7805,-293.992,-203.226,-167.6009,-120.0943,-258.2775,-236.3337,-164.2507,-183.7084,-157.2266,-161.7985,-151.8161,-325.2919,-152.0656,-96.94656,-95.65327,-10.6849,-80.12315,-64.02913,-9.73278,-56.45727,-92.88023,-134.8139,-69.35947,-114.8682,-87.30188,-69.44164,-74.63824,-112.433,-120.4057,58.68892,-88.70923,-44.27855,-104.5623,-74.62312,-106.8077,-26.26404,-172.4771,-152.78,-175.8129,BASE1T0
-34.09543,-61.6512,-101.1246,-118.4899,-99.23515,-118.2642,11.69726,-85.91541,-79.54721,-103.5846,-72.53517,-23.06601,-24.33411,-41.32652,7.19216,-68.66263,-71.82445,-125.4015,-34.46054,-14.34888,-18.98194,-422.4397,-431.3437,-447.7787,-366.0092,-312.6732,-231.9744,-187.2096,-229.0528,-179.5415,-162.0186,-200.5533,-189.0414,-145.2074,-121.9278,-97.21373,77.23459,-91.16719,-44.42017,-35.30294,45.83986,-216.2357,-99.18668,50.57435,-35.14233,-83.23433,-40.5728,-25.61609,-101.7982,-73.57139,-57.63643,-51.87167,-92.12836,-101.3743,40.91564,-86.10378,-32.52792,-93.37287,-50.96954,-57.10523,-12.95431,-146.3919,-131.578,-138.4483,BASE1T0
-19.30385,-37.76758,-68.77805,-86.34322,-67.36812,-109.1392,22.31739,-37.2911,-56.33949,-66.57349,-42.29979,-10.86233,-12.33604,-51.39439,10.23603,-31.83798,-28.10952,-84.19591,-11.77967,-22.2579,-58.59114,-430.2798,-384.5746,-386.015,-237.4784,-171.2565,-160.6764,-148.4708,-310.8113,-126.333,-7.968792,-70.18349,-90.13227,-69.65038,-46.05731,-3.555244,-153.1969,-244.2654,17.12384,-64.68326,-16.29338,-28.79299,-72.70468,17.02565,21.22114,-16.27213,-21.28858,15.50919,-40.42801,2.532244,15.42876,18.22194,-23.15105,-61.47543,89.52091,-10.65193,32.15164,-17.43209,11.68518,-32.91415,75.7298,-66.81892,-42.00982,-75.98296,BASE1T0
-36.74806,3.59186,-14.45385,-24.46411,-2.086819,-15.21849,120.3565,-77.66537,-46.2358,-48.03463,-9.2839,36.06356,44.17336,62.45698,-11.835,-53.87588,-31.50008,-80.06878,4.980147,14.1183,-8.264591,-421.0914,-372.3002,-411.824,-437.631,-280.3322,-227.0184,-259.6774,-171.1542,-227.0011,-174.49,-158.647,-181.3154,-175.0495,-189.0665,-188.5451,-193.7069,-148.9237,-64.34638,-103.8728,-57.95036,-85.81734,-57.86362,20.56118,-77.09844,-100.5277,-160.5413,-89.72234,-136.0508,-98.36473,-87.42429,-85.15517,-124.0439,-134.7651,-12.60758,-118.8398,-64.20042,-122.4218,-76.17963,-77.07867,-32.2322,-165.6313,-134.2845,-149.2613,BASE1T0
-129.1054,-111.4823,-138.4661,-152.0867,-155.4336,-225.1773,-158.9405,-148.7506,-136.4966,-137.954,-104.8168,-79.10587,-110.2574,-188.0584,-67.75208,-112.064,-101.8978,-149.0383,-76.63433,-81.50227,-119.6634,-410.4784,-421.5348,-429.5281,-227.9684,-341.3289,-223.2917,-114.6441,-213.743,-215.3063,-378.0136,-186.1284,-185.3197,-137.47,-123.0475,-140.0025,-145.5133,-137.6757,-67.46606,41.15522,64.6794,-53.47136,-82.77185,3.628046,8.533181,-50.33792,3.557365,13.26224,-57.83414,-26.14865,-17.39483,-12.70482,-50.92053,-56.53521,127.9856,0.779146,30.77724,-45.70369,-2.528806,-17.36992,50.05942,-88.26555,-72.75302,-70.70364,BASE1T0
34.24356,8.643253,-30.71382,-45.71246,-60.10706,-124.4484,-37.73103,8.916712,-7.718668,-24.33855,-11.47817,12.89662,5.725569,-17.13675,70.09049,3.303269,2.787951,-60.06117,20.41797,22.68952,-6.630126,-284.3146,-324.0259,-349.4819,-102.322,-127.4873,-149.1279,-213.5063,-116.8572,-34.06968,18.44086,-68.66326,-84.97387,-66.30138,-49.72861,-15.84664,-136.5391,-219.293,129.9274,105.4295,167.2359,-25.93037,-121.1964,72.20323,-21.2448,31.31721,-28.07706,-8.917528,-64.72761,-28.67736,-22.0578,-18.83135,-48.62585,-75.61326,84.09767,-86.59637,-34.26225,-80.07529,-44.54921,-74.98098,-1.447657,-137.8714,-115.1105,-135.1695,BASE1T0
-72.13171,-42.67939,-69.72401,-76.72485,-49.45493,-77.72255,-14.61583,-108.9525,-96.26978,-98.77513,-66.93325,-29.15298,-35.38016,-66.60618,-72.11068,-114.328,-93.64844,-141.9968,-61.57434,-57.24508,-78.32645,-490.5131,-380.6577,-410.7215,-397.3327,-309.9575,-236.893,-188.242,-232.0526,-233.364,-137.5129,-166.4252,-183.2247,-162.0569,-158.3595,-134.5201,-101.9798,-78.01856,-71.78589,-151.6704,-210.0522,-200.6333,-50.09541,-7.155669,4.619239,-143.8089,-77.61748,-38.18751,-105.2025,-64.24052,-59.01015,-49.47209,-92.43424,-112.057,14.66365,-32.38286,2.425858,-75.85056,-37.14379,-66.77683,59.04795,-92.52372,-86.49042,-59.16132,BASE1T0
-48.45552,-31.16248,-58.2498,-74.96626,-70.58009,-103.1241,125.6143,-106.8829,-67.52064,-62.57765,-40.94436,-2.916864,0.8309844,43.24183,8.800503,-36.25439,-31.82137,-84.35886,-16.11924,-15.20402,-52.91694,-410.0493,-364.2818,-389.6051,-246.1215,-196.1088,-177.3828,-125.0848,-157.5965,-183.3149,-121.6824,-83.41722,-115.5251,-104.7367,-104.8059,-130.3357,-90.11714,-199.6964,-16.46287,6.622061,169.9445,-92.02508,-65.18858,63.16224,-6.307045,-64.82951,-38.89614,7.509705,-52.28571,-15.89717,-12.56798,-16.59637,-59.97669,-99.22741,23.34906,-63.54239,0.2989127,-51.96584,-25.70938,-62.87918,33.47097,-95.71874,-66.24049,-96.54713,BASE1T0
