segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-68.81345,-28.85984,-28.64559,-13.66611,-14.10363,-18.78493,12.62337,-9.575144,-31.66069,-33.75422,-36.69463,-40.45547,-10.11617,11.58168,-18.74412,-31.7274,-40.37889,-39.75742,-29.60509,-0.9640942,-4.112636,-12.54048,-1.852982,40.97333,4.800137,9.537492,15.3164,64.66359,67.74538,-17.45343,-21.71637,-8.389326,-9.665436,-4.222188,12.61058,13.81873,-12.28714,45.45456,12.35227,34.08783,5.833111,24.75974,8.575199,24.69691,12.47637,31.1799,-14.29563,-3.392933,28.29383,-45.73392,1.885716,8.001525,17.28502,12.72528,21.92332,37.63436,-19.09766,43.85124,39.94433,29.09387,3.639487,-88.57161,-22.53164,-7.868414,BASE2T0
-33.09868,7.337302,5.738966,6.523876,5.801965,3.569686,32.64146,10.90743,-2.891645,-7.975975,-16.18619,-22.29079,7.344166,12.27285,21.54498,0.7378988,-12.68914,-14.25848,-12.49038,17.94812,11.67039,6.783546,44.43498,82.34883,52.4832,9.724509,10.45105,76.36382,78.6756,27.98644,18.98432,9.967296,8.89792,12.86845,-11.59511,-11.40136,30.53991,35.18826,42.12515,35.68924,30.37912,28.429,26.70926,27.74093,28.51838,-8.389579,26.1824,20.33003,40.28757,-39.81011,4.830602,12.74901,17.43597,15.78676,25.62845,54.65187,-14.77054,40.66442,47.82899,35.95644,37.85244,-55.18943,15.14267,32.23052,BASE2T0
-41.17211,-18.54331,-17.07324,-23.54383,-25.76652,-37.81871,10.24213,-17.48352,-31.1411,-39.99652,-47.86007,-55.21539,-18.66986,9.321927,-22.58384,-34.86428,-44.15378,-48.88966,-43.88073,-10.26836,-9.709855,-28.14541,-9.863656,-36.90027,-20.24298,-45.84159,-30.98982,10.67509,10.75649,-57.85431,-85.92079,-27.2044,-30.08816,-27.09706,17.71449,20.80733,4.082016,29.25042,-2.458638,-0.1255519,-12.10274,-6.489024,-15.34076,-6.898398,-11.23052,-1.098041,-9.780889,-17.84621,-0.4722261,-76.11842,-25.74459,-17.079,-5.27597,-0.5245069,14.3083,26.6041,-41.02816,15.68518,28.41179,25.59461,43.03118,-55.70109,22.46895,37.47381,BASE2T0
-69.06147,-48.1799,-48.73946,-38.70255,-40.91478,-42.29681,-6.487715,-25.61653,-50.88701,-58.15165,-61.31374,-63.85449,-34.61533,-16.12936,-42.70826,-52.86904,-60.64456,-56.8967,-47.83679,-15.61384,-12.8407,-25.40932,-19.3647,-42.58507,-34.88961,-9.447477,-25.95606,36.78036,41.71375,-19.76943,-46.17384,-36.8326,-38.52904,-33.0224,-8.29653,-9.336858,-55.29077,6.413498,5.732448,-6.537094,-5.903534,16.75461,-3.959586,16.41714,-1.833351,60.48506,-20.63607,-17.40952,7.848841,-61.95425,-7.02784,0.7935402,15.16871,20.26823,35.34359,42.42267,-25.08216,37.12465,46.44335,45.28446,34.33138,-65.79742,20.79589,28.20393,BASE2T0
-69.36669,-29.01252,-28.67663,-14.38265,-14.93973,-9.698874,28.51065,-22.37976,-33.98196,-35.06163,-38.07724,-36.48615,-8.66039,4.611176,-14.19937,-26.6076,-35.90635,-28.68441,-23.68426,6.802328,5.050597,-25.28173,-4.581392,78.11338,41.85654,21.29946,2.955655,59.03851,66.89905,20.66619,37.01907,-20.24819,-21.71321,-16.85835,-6.511399,-3.652306,34.87912,49.6085,23.94444,41.21796,2.620111,14.4892,0.2144064,14.02211,-0.1207476,32.23373,5.930301,3.980383,26.2967,-51.56655,1.98272,10.93191,18.43349,22.62162,33.83978,52.10004,-12.1231,43.5218,55.29829,52.39423,39.93827,-57.1282,29.61849,36.52055,BASE2T0
-45.0975,-12.52649,-12.37428,-18.20031,-20.07141,-32.62632,12.57089,0.6961156,-21.06963,-28.22059,-39.63375,-43.46511,-13.62459,-0.6585788,-5.006484,-20.61915,-28.82977,-26.73502,-24.78973,7.602022,6.403397,-1.622883,13.27548,28.63216,-39.44609,-17.73729,-21.16522,24.94765,20.22734,-27.17976,-31.89752,0.03965706,-1.215276,3.200947,-31.44902,-31.62642,-8.275269,29.52379,18.3884,14.56345,2.302763,8.401144,0.8279772,7.691859,4.840654,-6.421605,20.09401,9.59195,22.98621,-52.12203,0.8328707,9.290136,17.41336,24.22377,35.76627,54.50587,-14.25686,39.241,50.10597,48.47826,53.11564,-45.21045,43.41594,47.71446,BASE2T0
-21.41288,-3.723328,-2.827509,-18.9834,-20.88644,-18.73143,25.09454,-8.200287,-21.99772,-30.34894,-37.92172,-38.71025,-3.282518,25.66748,-4.876141,-19.13262,-28.13742,-24.67816,-29.29919,7.969226,9.942025,5.979887,-9.692395,-28.69204,-2.864494,-15.9623,-17.44557,17.09659,15.9909,2.949812,-15.50006,-14.91782,-17.16216,-13.82914,-0.4361157,1.390984,-8.926667,13.66751,27.8818,-4.979506,16.87563,6.339434,13.8503,7.370023,21.2465,-2.465655,29.78158,17.46244,27.26925,-47.07785,5.703209,11.07189,18.96082,23.97198,35.95783,67.36209,-6.382067,44.15034,49.08665,49.01486,63.49393,-38.07776,53.44369,57.03593,BASE2T0
-36.84503,-22.82048,-22.19028,-9.891599,-11.65335,-8.177105,27.75286,-8.482973,-22.75676,-26.81157,-32.40763,-32.35075,-6.129842,8.676585,-13.10097,-20.47511,-27.63208,-19.3311,-23.71732,11.40731,11.65901,-44.6249,-16.51241,-24.74042,4.472512,-1.177828,-19.06257,27.3214,36.73351,5.397486,-17.71325,-21.74657,-24.32847,-19.85098,21.47505,23.33184,20.74099,32.27783,27.47427,19.24269,2.657146,15.20172,-2.723377,14.0035,-4.179198,76.02456,0.3213692,-5.942624,16.23423,-53.52755,1.337498,8.145634,20.83962,31.67955,45.9528,42.94585,-18.16088,38.39542,51.83937,56.36253,59.19131,-40.84927,57.28957,57.86506,BASE2T0
-60.00777,-21.75015,-22.26944,-19.97351,-22.74238,-35.1758,9.433599,-16.72414,-31.59907,-32.13665,-39.12538,-39.51564,-15.34401,0.2399574,-20.22289,-27.73096,-32.26036,-23.30384,-23.2062,9.478774,9.839865,-6.856347,-0.7422053,15.83092,-7.684567,-11.331,-12.39477,69.65574,73.81464,-5.034021,-22.6945,-16.95979,-18.16984,-13.51031,10.32226,9.244704,10.02371,31.6617,3.78965,12.62668,-29.00016,-4.014966,-29.82296,-5.401648,-34.00514,33.52744,-11.3545,-9.459682,16.92394,-55.46929,2.234208,11.28027,22.56755,28.65549,31.72087,42.03085,-16.68367,39.3401,48.23374,51.0318,48.22396,-47.87257,52.89275,52.00543,BASE2T0
-55.23289,-6.632586,-5.08708,-12.80061,-13.8931,-14.29462,32.16658,-2.040356,-18.19728,-21.25517,-26.92637,-25.05801,0.2655767,18.46642,-0.4481001,-10.03045,-16.00476,-6.813412,-10.74737,22.27135,19.25499,6.023734,12.80162,70.04008,-22.58224,26.07384,1.018464,52.58849,44.31477,18.10493,27.81406,6.056688,4.225762,9.052289,-31.05546,-29.01826,-14.88528,52.57271,17.59166,24.26654,17.59048,22.06762,17.48911,23.5341,29.35699,23.96622,32.70886,21.23665,35.12205,-32.67406,23.33638,29.42104,40.53578,44.97537,50.99404,68.02711,3.514507,57.29926,62.49989,65.5069,47.40092,-46.73231,53.82541,47.8626,BASE2T0
