segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-7.91332,-5.204765,-19.87983,2.255001,-9.328562,-0.8477307,-22.26169,-38.7766,-18.29963,6.805086,12.25453,-2.093694,31.88533,0.938939,-56.37465,33.00089,-5.090119,-9.666424,11.01479,-22.64217,-7.61963,-27.10343,-1.320691,-19.50997,-13.36502,-20.82059,-10.36417,-8.918946,-20.12317,-31.37533,1.192224,-7.708851,-15.15139,-13.99471,-25.90797,-1.391217,-37.21669,22.27309,-6.155245,16.36346,-29.52911,42.23041,57.41994,-2.248102,7.486478,-7.7919,-55.90827,-31.07668,-41.22898,-76.81385,-33.0873,-10.69263,-38.61592,69.50945,-17.43723,-27.57171,-24.87299,-54.66106,-52.11746,30.3453,-80.53628,-17.08221,-38.29752,-34.63441,TASK1T0
-20.51271,-19.41422,-32.8233,-19.05563,-30.84182,-17.25371,-29.6775,-60.21829,-38.75815,-17.66251,-24.70632,-33.06749,12.97835,-9.24022,-83.1104,9.231784,-20.08761,-34.38848,-15.56779,-39.73075,-24.53708,-64.71333,-28.32657,-34.79577,-51.24046,-30.45351,-32.67076,-9.785988,-32.67725,-35.40124,-6.144188,-26.94694,-31.29425,-34.3707,-37.8836,-13.50523,-56.67249,-5.329791,-12.90688,10.037,-46.9842,46.33922,40.34652,6.13176,4.847999,-14.35899,-50.67736,-22.86121,-38.45926,-68.25472,-33.12529,-5.464722,-30.99807,69.56613,-16.01226,-6.871728,-17.54802,-42.95469,-42.03617,46.52971,-64.868,-5.205774,-28.0892,-13.96497,TASK1T0
3.596762,-12.52382,-34.24865,-10.73453,-27.18311,-9.265224,-35.70118,-55.26245,-30.0644,-9.598927,-9.018275,-18.57681,26.47562,-5.986643,-79.61318,9.427821,-26.41214,-26.91122,-2.89295,-31.07573,-28.9094,-23.53741,-2.736326,-14.69177,-13.63009,-14.15706,-10.19519,25.44853,-56.87623,-30.96637,11.25039,-13.31069,-12.36531,-17.34554,-17.19175,-0.189333,-27.26289,41.10048,-8.406451,12.03348,-54.95887,45.71088,35.91442,9.107429,-18.32628,-13.89931,-90.59198,-56.81158,-65.04147,-100.4072,-50.83767,-35.95109,-58.214,49.82973,-42.54354,-63.57344,-60.04343,-76.60452,-74.35526,4.035766,-119.1061,-52.88985,-67.44727,-78.11759,TASK1T0
-30.9692,-28.07171,-40.63305,-20.51561,-29.97768,-16.26949,-33.97048,-71.30252,-44.80864,-20.4866,-22.65815,-24.99364,17.28859,-7.467231,-90.94366,0.6743321,-28.74041,-33.9776,-11.85452,-32.85077,-33.08279,-48.52111,-11.93845,-7.093909,-34.46423,-31.9639,-25.81128,-10.89729,-5.614466,-27.32197,-12.31325,-35.5125,-31.07532,-30.3349,-38.4881,-8.338043,-47.76983,18.13181,-9.444273,10.46268,-48.19727,43.16381,26.9318,7.258374,-9.025285,-12.82817,-64.31155,-37.74227,-51.19297,-82.12933,-40.66239,-23.00988,-48.48764,59.54576,-36.42352,-37.32754,-26.00587,-59.71539,-62.05218,29.85247,-74.82005,-20.5709,-51.17136,-41.18966,TASK1T0
-29.87744,-35.82473,-51.15188,-35.57909,-44.22956,-29.39709,-40.23095,-71.89182,-43.05701,-30.48837,-34.65786,-39.37705,6.599953,-14.23749,-92.90176,3.249959,-44.92628,-53.91868,-25.90363,-41.49622,-51.55037,-40.31385,-14.64878,-20.4549,-25.93209,-26.72669,-33.77989,-11.93501,-13.30012,-28.46951,-11.34799,-34.45154,-33.94135,-38.77475,-41.42326,-20.74982,-54.64558,14.28625,-12.76746,4.637828,-46.80345,39.09097,26.29198,4.749359,-1.560066,-10.74175,-62.50082,-36.85478,-50.11676,-85.91351,-38.4128,-20.13269,-41.50408,70.72679,-33.67427,-35.35331,-31.74492,-52.40796,-57.99216,35.68928,-83.06499,-18.31235,-44.57355,-29.39203,TASK1T0
-16.9677,-28.35555,-42.16411,-33.72303,-43.46097,-26.89046,-38.07411,-65.84467,-38.25068,-28.16787,-31.3811,-34.81479,5.847156,-5.24866,-87.26192,-10.51447,-46.66171,-54.09693,-19.53986,-37.95505,-49.14814,-68.90717,-29.64804,-53.02164,-35.27953,-51.97295,-36.17923,1.009174,-79.33437,-50.76394,-10.0024,-36.11651,-36.15804,-42.41824,-33.78236,-17.83714,-56.28915,-6.85149,-10.09932,-0.7423353,-64.79102,37.46481,16.32421,4.161441,-22.51343,-12.08444,-78.60378,-44.17801,-70.29011,-91.88147,-48.61366,-29.82037,-47.82958,53.57603,-48.17224,-53.64568,-46.91053,-62.79142,-66.72598,31.21449,-91.66174,-29.84865,-55.71611,-45.64469,TASK1T0
-13.67813,-26.92052,-48.5314,-25.1992,-34.64111,-15.75305,-28.79668,-73.77222,-41.0513,-23.34493,-28.79542,-26.61713,19.66336,-9.862161,-95.43716,-5.685178,-39.92691,-38.01992,-16.68918,-29.83118,-39.68334,-47.73841,-11.89343,-9.79672,-60.92562,-14.94105,-24.23318,19.92042,2.839735,-29.00079,2.563594,-27.8264,-18.65163,-30.28437,-20.92189,-9.754786,-42.11675,38.52007,-5.790998,20.10138,-56.95129,61.76451,2.324467,42.55163,-8.271728,-18.59268,-61.66502,-40.30152,-63.57936,-91.89075,-48.99069,-31.66488,-54.21799,35.4355,-70.89185,-48.5365,-41.33888,-65.85181,-86.63148,25.5105,-86.13963,-35.79275,-66.67583,-54.89661,TASK1T0
-25.42155,-44.415,-61.05361,-45.01461,-51.58921,-40.88644,-37.94585,-96.38208,-59.08553,-43.93108,-46.99818,-49.82396,9.738072,-15.23471,-118.2213,-31.88522,-54.10984,-63.60612,-35.5771,-43.93565,-51.03415,-43.76176,-17.81761,-23.15557,-20.57659,-33.40408,-37.88996,-2.30755,-53.70189,-35.61432,-16.14169,-45.32099,-31.04651,-44.80676,-37.77491,-22.1854,-45.67308,19.95125,-12.3443,-0.2738009,-79.29073,37.1526,-16.5171,1.722826,-42.30942,-11.73102,-97.86867,-58.01282,-70.96314,-96.7364,-46.66619,-30.8675,-51.51342,53.25512,-52.66715,-78.78434,-57.07324,-63.25786,-75.87595,33.43754,-100.5931,-34.77135,-64.22269,-55.54985,TASK1T0
-47.70681,-43.9693,-54.03823,-42.70663,-50.80813,-34.14922,-44.57774,-93.25591,-44.18202,-37.0692,-41.58926,-38.45052,1.453591,-12.41496,-115.2737,-14.8179,-54.49776,-56.43141,-28.39995,-35.9935,-56.18387,-48.01514,-9.37425,-14.35526,-22.62726,-36.02326,-28.64083,-1.551809,-34.74324,-43.04098,-1.155977,-31.42672,-25.13189,-32.43687,-26.67138,-10.42632,-37.49297,14.62087,-6.355234,11.89169,-56.3602,53.42154,3.631341,21.83665,-17.11271,-7.9374,-60.58374,-31.08511,-50.915,-78.30826,-35.87022,-21.66579,-49.52399,54.05909,-66.0406,-44.88988,-34.23869,-51.36856,-76.23756,42.06892,-69.58779,-15.52837,-61.60794,-33.39383,TASK1T0
-2.262015,-26.43251,-42.25235,-28.29807,-36.4612,-23.70665,-31.83916,-73.62366,-31.3815,-28.80419,-33.03329,-32.39378,18.46862,0.7140184,-93.08668,-11.59157,-49.99057,-51.09666,-23.14084,-29.56268,-53.33409,-62.08694,-16.88621,-19.35826,-42.99806,-37.8344,-31.81265,7.822001,-52.68032,-32.95832,-1.479272,-35.98525,-29.31741,-43.07137,-30.58621,-22.54657,-56.77285,9.709496,-1.673151,5.312277,-76.15995,44.16004,-9.713211,27.06242,-24.31719,-11.19884,-71.43189,-49.76768,-69.48772,-97.31404,-51.15444,-25.95579,-44.83079,46.52888,-68.24176,-67.90831,-46.05659,-66.17002,-86.77589,44.78306,-95.32079,-41.62664,-72.64342,-68.40017,TASK1T0
-27.41604,-36.27073,-53.50777,-40.49812,-46.50583,-32.03835,-27.8098,-84.88055,-41.51693,-31.40814,-41.82666,-35.80739,12.2318,-0.7854379,-101.6876,-29.78138,-48.47137,-48.23195,-27.04592,-29.33251,-38.32132,-51.7112,-12.25067,-36.60896,-36.03639,-16.44295,-24.30784,12.45608,-7.590219,-30.6784,-1.021106,-25.38301,-11.53419,-30.07882,-18.39754,-18.93796,-45.98702,19.30719,2.978252,19.79837,-59.67904,61.14771,-16.5503,23.72237,-20.32172,-6.220653,-55.90696,-37.03358,-58.01175,-80.84963,-32.97433,-12.89705,-38.90273,45.35178,-64.65623,-57.09452,-30.71144,-44.48069,-78.92753,66.66294,-63.29272,-4.109284,-42.41533,-9.55093,TASK1T0
11.62819,33.69647,-17.27124,5.332012,11.0408,-32.46997,-100.6628,-9.731133,27.0955,14.29356,-8.318873,10.42326,-40.00466,10.45584,-95.97846,17.70955,4.326335,11.79247,23.72381,-3.115656,-15.82597,8.55949,-13.28368,-18.66658,-66.59336,9.367745,1.80217,-21.01657,38.36657,-35.25494,-12.63805,-25.27872,11.13956,-10.64693,11.63769,-7.409489,42.7381,-13.83651,-40.09713,22.89219,19.16298,-41.04073,22.31341,-19.87831,12.05021,-6.966614,29.2517,23.99801,-9.478587,18.92729,13.09441,-18.42307,28.00852,59.85649,18.89209,85.19565,33.8091,7.526628,-8.78088,-68.72989,45.98917,10.6005,-10.60851,-7.044516,TASK1T2
11.15109,36.37276,-15.23284,9.890466,16.10722,-27.78725,-101.8951,-11.50233,24.55639,22.87381,-1.598385,14.14567,-37.95841,13.14959,-86.58593,28.0261,20.51863,20.41985,35.78276,4.8206,-2.72762,28.12748,3.422123,-19.9111,-24.06518,26.29105,15.10726,8.132562,-12.9911,3.842546,15.80779,-12.86325,18.36977,1.120643,15.07051,-4.619879,35.92786,-12.69049,-10.05195,25.27997,39.32798,-34.37138,39.30978,-21.85373,29.36347,2.511306,56.22781,41.91016,3.396304,32.17035,25.58916,-7.102976,29.15156,59.79615,20.08769,96.286,32.7993,15.52132,-4.403983,-61.70117,54.73661,12.81184,-8.127756,-14.43566,TASK1T2
8.431317,20.71498,-24.81395,-2.020278,1.968529,-51.40164,-114.6861,-14.45352,13.79382,5.805755,-12.54036,-0.08698116,-63.88427,0.1646157,-102.0943,13.98148,-2.140245,-4.146763,21.36617,-11.67949,-15.2492,6.374247,-14.18451,-19.89962,-44.36545,-0.6290025,-8.853167,-49.89728,-19.89571,-24.22291,-21.98293,-44.0838,-12.30306,-27.62827,-3.255598,-22.46505,21.42229,-21.63835,-34.74745,12.8713,23.6209,-53.16133,26.0623,-27.29759,11.02255,-15.83154,46.20465,25.51801,-15.40641,3.509328,3.628927,-26.33504,6.964241,34.43367,-7.010192,92.22858,33.32343,-1.071561,-12.41895,-72.64487,57.86018,13.26824,-23.63829,-4.03131,TASK1T2
