segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
73.75893,56.69964,67.00313,44.95759,50.98574,11.47863,96.82718,36.03603,7.875215,-34.34904,17.67731,4.990965,10.7593,43.3503,3.053295,-14.96852,-78.42292,-3.869457,-1.857803,-82.05365,22.83354,614.5701,588.137,633.7774,581.4775,340.3652,270.7155,348.9792,597.483,193.6777,225.5707,174.3783,144.2206,174.3082,254.7785,249.676,258.6778,391.3437,63.97009,174.2692,-0.9525227,136.2793,71.29295,28.28651,52.02688,41.99693,3.312262,25.7495,26.05529,-27.85923,-26.67943,-21.46671,14.81234,44.03407,67.01328,-22.89948,-19.60428,-9.840889,-41.58384,37.42826,-14.95939,-0.1939632,10.95527,-27.25359,TASK1T0
100.459,86.06057,94.67943,77.13391,84.12639,38.0133,133.6555,67.97122,35.55716,-13.58532,42.14108,28.242,41.13426,66.7746,20.09608,4.378518,-63.84049,11.59118,6.816597,-64.14625,38.08758,619.1953,606.0687,611.9163,584.6713,389.1667,314.8711,398.1387,586.1116,206.0133,297.9669,199.6051,174.3063,199.3306,300.0435,294.3481,301.8693,413.7715,58.92365,193.5054,20.39538,170.8829,52.03382,31.64885,55.5301,47.8544,-3.830566,21.59608,28.12955,-37.18023,-35.90334,-28.68574,17.49773,40.76036,65.98788,-30.75142,-30.41095,-22.21453,-48.98535,27.16144,-19.08967,-1.028837,12.04124,-26.05682,TASK1T0
115.8254,92.33966,97.96963,77.09619,82.07153,54.58186,143.693,59.96997,28.82562,-22.58237,33.46602,14.33625,33.71188,67.2234,9.283552,-12.5417,-74.12409,-3.366527,-3.698798,-68.79158,28.51024,598.4753,579.4838,608.2256,563.7559,409.4047,335.7283,420.5537,578.0932,230.0471,299.8613,218.1486,186.0937,213.1267,328.7036,324.3589,333.5755,451.765,65.76385,204.0343,-11.44384,177.1818,39.88434,36.54011,44.71587,34.41983,-16.69745,6.10698,9.414171,-52.71506,-48.0672,-38.45402,16.96189,27.29484,56.01164,-49.17076,-45.21159,-32.68729,-59.43973,10.46705,-30.33027,-17.44565,-4.343071,-35.66835,TASK1T0
119.4617,106.0887,120.0207,95.11681,101.3032,90.03481,158.8797,39.2252,35.20103,-9.750456,43.85703,36.71133,42.18821,74.31057,1.605803,-10.66922,-72.36982,2.5567,5.178333,-66.0554,33.87243,579.8787,563.4608,587.8184,551.2542,441.9949,366.0781,444.19,565.5887,241.2508,310.603,243.6392,208.616,241.4428,341.494,336.1827,343.4237,458.1513,54.34955,226.1787,-39.55202,170.7105,51.46522,39.55301,33.28291,45.74324,-15.42022,5.855494,-0.3878823,-38.40415,-29.98371,-29.01646,25.97032,34.20943,61.38288,-43.35431,-39.2264,-25.63397,-52.97333,17.97752,-36.5628,-26.10914,-15.27765,-42.84513,TASK1T0
117.1053,120.2731,135.195,117.5268,123.1639,97.89412,163.024,54.42409,54.05117,8.583682,59.80185,52.86105,54.2375,69.4119,11.22047,1.379435,-59.13394,15.29876,10.70769,-59.84446,32.42508,567.5897,553.4582,568.4509,534.2318,410.8183,357.4166,430.3815,552.1161,202.8156,294.8694,241.6812,207.8037,235.2579,324.9525,319.3099,324.8417,456.0267,35.576,201.6497,-9.725182,145.4809,22.81771,38.96079,24.06262,36.53607,-29.16913,1.375542,-3.477194,-44.33537,-40.21658,-36.60656,17.39461,28.27677,56.07457,-49.8506,-40.58076,-34.59434,-58.11832,12.5771,-43.76332,-28.93803,-18.88496,-52.35696,TASK1T0
121.7126,113.9512,127.8212,109.6451,115.6376,88.15071,167.8166,65.51958,49.70822,-1.384697,53.01457,41.12954,52.00455,73.26499,14.38695,1.051507,-62.10034,7.891605,5.472847,-55.51878,34.23752,544.0095,524.6817,526.9592,509.1595,404.6888,351.6283,420.6766,500.9976,213.3381,311.0337,238.0339,206.5108,230.9888,339.4338,336.3157,344.2109,457.0064,54.12946,222.2272,4.466711,194.1007,37.02239,27.84277,48.06552,40.7287,-18.14491,8.985845,18.63541,-39.53919,-28.49379,-23.58623,28.16135,31.99827,59.5278,-36.42233,-26.63265,-18.20065,-49.43564,9.406417,-34.1916,-20.40556,-13.2154,-37.97841,TASK1T0
136.3084,121.4921,142.1823,117.304,123.087,111.9821,179.6016,67.44753,58.50845,7.624496,58.97686,55.32619,68.36029,90.03903,19.5429,9.815972,-57.24314,17.40671,14.83066,-45.76217,43.26142,501.8046,485.9466,482.0219,475.8789,421.6992,366.1024,425.5201,431.0548,247.6172,340.7567,247.9057,219.8903,243.9693,359.7894,354.3641,358.5378,384.937,54.66339,223.2193,-3.650873,200.166,55.08263,56.67924,40.21691,39.30881,-16.1412,3.647824,23.10209,-42.05265,-27.25819,-26.82792,26.91075,27.42147,54.80317,-47.64782,-36.65884,-28.81214,-58.3042,0.1544508,-27.25014,-18.26143,-16.79025,-26.83088,TASK1T0
132.1452,127.9019,149.6473,126.5165,131.3861,132.4969,187.3297,48.9497,59.88219,9.220152,60.93011,38.7398,59.96157,79.93667,12.69055,-2.849882,-59.94572,10.96868,4.119298,-62.21275,33.49805,436.0792,422.9451,417.561,412.6334,396.7834,353.9729,403.8065,451.2304,205.1771,303.1194,243.1744,208.8152,231.4794,327.1317,322.7119,325.0391,391.4214,26.2163,209.9846,-42.37653,156.7075,13.24046,34.21625,18.83751,31.38764,-45.04855,-25.75731,-18.00669,-64.31237,-55.78582,-51.25042,13.64661,6.444582,43.78811,-84.80383,-67.39409,-55.42641,-77.25961,-12.18456,-46.19614,-34.61314,-31.76224,-44.03092,TASK1T0
115.1067,109.5133,122.0282,101.6662,105.3736,119.1581,166.3064,25.48741,39.52279,-16.43505,33.79473,7.534091,29.81566,54.96953,-7.513598,-22.88564,-85.66398,-16.00367,-23.25242,-84.76102,11.2204,375.5871,368.078,351.7661,359.6524,353.9346,320.3142,367.9265,354.5138,177.3022,234.1185,223.4876,185.5702,209.4782,294.3061,292.0652,295.4562,401.4923,18.83696,195.054,-27.96797,147.234,14.39404,18.20848,11.20578,21.40803,-43.15126,-14.44048,-8.288241,-56.18314,-44.26924,-45.54167,15.7178,13.37491,42.28113,-45.79914,-40.78568,-33.75526,-68.87781,-4.825234,-61.16025,-45.10832,-40.85448,-62.35885,TASK1T0
121.2806,111.3624,129.3405,105.1961,110.2895,106.6351,153.3779,63.63941,64.62758,5.766974,51.20463,34.23281,46.42864,66.20975,29.68528,13.75738,-55.60506,14.01475,7.101396,-57.36199,26.69447,349.3169,335.932,305.0008,330.5136,344.9831,315.3089,336.0001,268.9412,204.4127,311.556,228.0623,194.2209,216.1948,293.6599,289.5161,292.9094,312.6714,43.17608,201.0737,-14.05104,174.9135,53.89721,35.29358,42.86776,23.39698,-8.960068,14.72118,29.39739,-25.68747,-8.814346,-21.19232,30.1347,25.91465,52.68473,-17.73669,-7.947233,-6.705633,-51.17782,1.665637,-34.2126,-19.64146,-26.22536,-39.73276,TASK1T0
