segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-37.55999,-35.05235,-54.06539,-36.38118,-33.04448,-17.44266,-17.93923,-41.49381,-28.85827,-49.08182,-25.73347,-9.067903,11.973,-7.867438,20.91951,-25.31307,-56.54605,-63.4682,-11.6276,0.2462494,25.14805,31.1662,-2.792096,-46.46956,29.66801,2.123224,-0.3322722,4.451443,0.9514685,68.47533,29.74189,39.77692,1.567621,-4.865553,8.899462,6.191537,39.71607,70.32381,31.53055,31.42613,25.9792,53.12124,21.26878,103.438,16.95729,-6.62505,27.74747,27.10357,8.110424,45.16909,1.546615,33.02131,26.9666,57.90461,41.01186,64.99142,44.32222,17.76964,53.95196,39.53856,13.66452,19.86987,19.31796,15.82341,TASK2T0
26.70747,11.33568,-16.07716,3.13545,10.7796,36.14422,23.82306,11.66308,7.830465,-8.803021,11.53075,22.8874,44.17314,26.41868,56.62689,9.696881,-23.95172,-26.60313,25.20207,36.86642,44.20932,60.2796,22.7059,3.685423,47.75465,17.53258,15.68632,6.150058,15.73978,93.54615,31.56094,41.87482,11.53247,2.991975,21.49629,1.144003,34.43168,57.92459,37.95678,34.0252,40.01336,71.54876,29.1216,118.1334,16.32951,-11.29068,20.30696,13.64153,-1.602925,44.34011,-1.989046,37.04617,28.88839,55.95045,42.12188,64.29985,38.28022,13.35356,60.7974,50.68499,10.86589,12.43532,29.68995,14.13736,TASK2T0
-0.9096781,-2.64949,-19.46983,-5.353855,-1.047896,17.13796,-1.727179,0.5678716,-4.933808,-17.89251,15.13928,21.9719,49.96933,23.36347,48.73689,10.93081,-32.82875,-25.30983,24.61426,41.03899,57.45794,61.87483,28.20591,13.99561,70.55578,42.48429,30.32324,29.22589,-13.59751,111.3664,55.64697,63.70615,33.51677,23.25735,36.21251,28.98754,65.33832,63.1404,65.94402,50.12875,64.11942,77.46591,23.20218,121.253,31.21849,15.06704,36.15422,38.83805,23.04273,71.51248,17.9304,55.05195,44.19955,77.71963,58.82247,73.8476,53.16113,26.66224,66.70336,54.79583,12.97032,25.57881,33.31942,26.3702,TASK2T0
30.88527,18.42037,-11.15566,11.59515,12.69388,32.41068,34.26474,18.1813,12.67806,-5.417955,13.94685,22.66453,47.27302,15.86537,56.99649,16.68388,-21.38112,-29.77122,17.22686,30.70007,43.41767,86.96091,43.69159,10.03551,92.61633,48.71413,34.59489,45.69629,15.71341,135.7169,65.12316,60.91638,21.54927,14.73542,30.17248,15.32186,51.18828,68.62887,58.46954,26.65296,26.43251,50.20298,25.39949,107.4239,19.76608,-12.10732,17.72728,19.96747,-1.529438,44.46776,-9.940614,23.498,11.84899,41.54264,29.3065,57.52135,28.44013,0.6687814,42.50059,28.05999,2.140625,6.58171,19.05299,8.449491,TASK2T0
16.64488,3.919961,-17.436,-3.783353,2.45567,21.90498,0.8895751,-2.553526,0.9952751,-12.30512,11.75401,20.80982,48.56514,13.79657,47.21367,9.524755,-20.96851,-28.16246,24.92992,40.6981,49.41351,51.45332,22.89507,15.9066,43.07925,13.58354,18.53669,4.231487,4.651638,65.00563,30.71607,48.90675,16.61055,14.47675,25.11919,9.689785,30.6207,27.63959,28.20197,33.09789,21.04631,75.87273,0.7274964,129.6159,30.4031,16.71285,43.74468,47.31839,33.78065,86.96201,35.84645,71.26206,65.82525,93.35371,59.49598,108.7563,76.45539,51.76177,94.62582,73.48672,46.87221,50.08336,65.63322,45.52766,TASK2T0
42.63858,27.67624,22.0441,29.0833,24.34146,49.46528,21.24989,45.47738,27.01883,23.43738,48.05474,60.21642,73.01776,36.51471,91.62067,57.25248,18.10386,10.95548,60.73522,74.08888,71.13824,50.81865,15.96031,2.749358,93.38264,57.2022,33.70308,-6.202191,-25.74408,155.4031,87.86732,81.83682,49.52926,35.03392,48.55096,20.60122,52.60826,56.9605,113.1727,38.98708,85.54359,81.02706,78.89765,114.4356,57.38592,25.26687,58.30239,52.09137,42.45286,72.98034,32.5662,66.20432,68.44634,91.81441,70.81161,97.76923,61.61867,39.9876,81.60691,70.68372,32.39493,36.86023,52.31691,38.73354,TASK2T0
91.65218,72.30071,45.80359,45.1137,44.50413,63.20604,57.01362,70.24821,47.03241,36.6109,53.97776,62.28359,79.56688,49.74077,96.96291,57.71756,11.64191,10.02226,49.23596,66.04822,74.29979,146.2657,103.9378,94.48154,154.7256,104.2014,72.6451,74.7771,37.08694,179.9712,109.5742,93.88811,60.73853,46.57243,62.46111,40.78863,69.37702,56.48517,93.32446,44.57329,71.35001,84.03074,22.56154,121.5319,47.73237,10.57797,53.98637,47.1847,24.00622,77.71496,25.72449,55.29599,47.29623,73.18571,46.36338,104.6198,64.10995,36.63954,67.44893,55.20117,33.46736,38.76236,50.95031,49.48925,TASK2T0
60.23701,40.53239,28.05698,40.07536,44.09233,69.05594,50.6617,43.76492,37.24986,29.89999,61.07,65.11273,93.57449,51.56103,97.05926,60.40448,18.98286,16.59224,63.87712,82.80666,90.79427,87.93677,55.67138,42.65819,122.2222,81.51128,64.27321,49.23103,-12.47755,167.2863,101.5111,91.17152,64.29028,60.77656,72.66474,56.33207,83.66374,59.67166,96.58888,54.59999,41.51439,98.50603,39.86065,126.2527,58.18251,41.36236,66.98893,67.02374,51.8599,105.7048,50.41135,82.62993,72.11363,108.7911,64.89968,115.0827,67.36794,48.6839,88.01952,68.93141,37.2207,39.47489,62.2755,30.87787,TASK2T0
74.238,53.85167,37.39314,45.98945,40.83208,75.10399,49.38223,52.27909,30.54086,30.72142,51.71321,59.81804,80.19063,36.20757,79.95907,46.78317,12.76803,14.72214,54.4717,65.08295,71.22961,111.4257,70.86944,68.83375,126.0815,83.91042,55.32203,31.22997,15.12717,161.7277,92.7289,82.27341,50.48334,42.08041,56.64299,31.08436,49.32974,34.54244,94.87278,32.73269,68.06832,73.91407,40.95342,111.8682,42.02206,13.66402,42.4039,47.33871,33.54718,78.53172,34.49149,58.93553,60.07434,83.6171,44.47478,103.1629,57.77855,41.9006,75.47748,57.08022,31.0015,36.07407,54.15793,24.64077,TASK2T0
102.2361,73.13776,57.61453,53.08382,48.88184,62.842,42.84375,82.33304,57.11263,54.88961,63.07111,78.6068,86.36639,40.16407,105.0639,78.84419,41.36939,30.79286,65.71487,86.89661,79.11769,114.0285,72.15493,50.16804,164.8383,101.3864,66.98301,34.93464,1.450148,197.3916,137.2779,113.2958,70.77415,58.67156,61.85833,34.89206,44.18516,28.66405,142.0391,26.46557,74.43749,80.77135,61.97792,110.4878,61.65768,22.01605,60.13386,63.5517,47.83753,94.48857,48.46004,71.56013,74.27879,112.8605,61.98283,120.3168,71.33971,54.69454,89.36431,77.79532,39.30735,48.79022,71.57998,48.63512,TASK2T0
